Keuwl Accelerometer Data File
2019-06-28 13-20-49

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,-0.165837,0.987700,-0.111046,1.007662,96.326942,99.531181
0.0095932,-0.175843,0.965735,-0.119466,0.988856,96.938988,100.319496
0.0194058,-0.155831,0.973178,-0.055401,0.987131,93.217316,99.097282
0.0292785,-0.121052,0.975375,-0.021721,0.983098,91.266029,97.074722
0.0392664,-0.087983,0.973544,0.022209,0.977764,88.698456,95.163994
0.0492439,-0.060282,0.970860,0.059550,0.974551,86.496758,93.553017
0.0592756,-0.050642,0.953166,0.085542,0.958335,84.878899,93.041275
0.0694705,-0.053204,0.955972,0.094328,0.962087,84.373375,93.185501
0.0793549,-0.056133,0.977693,0.103480,0.984756,83.968094,93.285965
0.0894821,-0.051374,0.998926,0.113975,1.006719,83.499374,92.944084
0.0996572,-0.027823,1.025406,0.126056,1.033500,82.994217,91.554237
0.1094898,-0.016596,1.022478,0.112632,1.028797,83.714676,90.929886
0.1193701,-0.024406,1.013814,0.094816,1.018530,84.658531,91.379028
0.1293612,-0.044662,1.035901,0.065529,1.038932,86.383736,92.468758
0.1393843,-0.064797,1.037975,0.035998,1.040619,88.017555,93.572144
0.1495568,-0.079685,1.036267,0.013545,1.039415,89.253326,94.397156
0.1594346,-0.093474,1.038342,0.000122,1.042541,89.993294,95.144035
0.1694154,-0.117147,1.015766,0.001952,1.022501,89.890594,96.578812
0.1794904,-0.123737,0.998804,0.003539,1.006446,89.798538,97.062119
0.1894239,-0.102626,0.998072,0.009518,1.003380,89.456474,95.870766
0.1995001,-0.072119,1.001245,0.082247,1.007203,85.316063,94.119858
0.2095217,-0.031971,0.993679,0.091888,0.998431,84.719482,91.842850
0.2194700,0.019647,1.002099,0.099209,1.007190,84.347137,88.876831
0.2295137,0.010128,1.006980,0.100674,1.012051,84.291069,89.423729
0.2393775,-0.014643,0.998804,0.086030,1.002609,85.077606,90.839951
0.2493354,-0.045395,0.991849,0.059062,0.994642,86.595772,92.620468
0.2593869,-0.071509,0.989896,0.027578,0.992859,88.408302,94.131790
0.2694286,-0.089935,0.990628,0.002685,0.994706,89.845360,95.187431
0.2793800,-0.101894,0.995265,-0.012325,1.000544,90.705795,95.845497
0.2893021,-0.110680,0.998072,-0.023307,1.004461,91.329605,96.327888
0.2993747,-0.115439,1.003319,-0.028799,1.010349,91.633369,96.563431
0.3094885,-0.113243,1.006370,-0.026236,1.013061,91.484009,96.420242
0.3196344,-0.106043,1.006858,-0.015986,1.012553,90.904602,96.012260
0.3296299,-0.095792,1.004906,0.001220,1.009462,89.930740,95.445259
0.3394826,-0.087372,1.002343,0.020745,1.006358,88.818832,94.981781
0.3495570,-0.076024,1.000635,0.036609,1.004186,87.910767,94.344734
0.3596151,-0.063211,1.001489,0.049056,1.004680,87.201309,93.611542
0.3695588,-0.053571,1.001977,0.058330,1.005102,86.673050,93.060394
0.3795120,-0.046859,0.999658,0.061380,1.002637,86.490219,92.683777
0.3895577,-0.046371,0.996730,0.063333,0.999816,86.368195,92.663651
0.3995545,-0.049544,0.994289,0.061014,0.997391,86.492805,92.852585
0.4095064,-0.054181,0.991971,0.056133,0.995034,86.766037,93.126350
0.4195009,-0.057964,0.990872,0.052960,0.993978,86.945763,93.347847
0.4296216,-0.061624,0.990262,0.049422,0.993408,87.148384,93.560951
0.4398040,-0.063333,0.990750,0.047835,0.993924,87.241425,93.657608
0.4496676,-0.063333,0.992947,0.047347,0.996091,87.275536,93.649536
0.4596270,-0.061014,0.994533,0.048567,0.997586,87.209457,93.510681
0.4695692,-0.058940,0.995754,0.050276,0.998763,87.114624,93.387451
0.4795378,-0.055401,0.996852,0.051984,0.999743,87.019417,93.180992
0.4894870,-0.053204,0.998682,0.054913,1.001605,86.857185,93.049530
0.4994192,-0.051008,1.001733,0.055523,1.004566,86.831612,92.914970
0.5095453,-0.048201,1.003563,0.055523,1.006253,86.836929,92.749809
0.5196603,-0.048445,1.004784,0.053204,1.007357,86.972466,92.760361
0.5295428,-0.051862,1.006126,0.051618,1.008783,87.066971,92.950783
0.5393826,-0.056865,1.005760,0.047347,1.008478,87.309029,93.236038
0.5494555,-0.060404,1.007346,0.044296,1.010127,87.486641,93.431557
0.5595464,-0.063699,1.007468,0.040758,1.010303,87.687950,93.617813
0.5697604,-0.068580,1.007224,0.037463,1.010251,87.874832,93.895157
0.5796608,-0.073217,1.006004,0.034900,1.009268,88.018333,94.162659
0.5896031,-0.075902,1.006126,0.030873,1.009457,88.247391,94.314201
0.5995852,-0.078342,1.005028,0.029775,1.008516,88.308182,94.457222
0.6096533,-0.080417,1.003075,0.028311,1.006692,88.388489,94.583618
0.6197153,-0.080295,1.001245,0.028067,1.004851,88.399460,94.585022
0.6296163,-0.078953,0.999903,0.027578,1.003394,88.425018,94.514717
0.6395913,-0.076878,0.998560,0.028555,1.001922,88.366852,94.402451
0.6496883,-0.074315,0.997950,0.027823,1.001100,88.407433,94.258850
0.6597128,-0.072851,0.996730,0.029043,0.999810,88.335419,94.180321
0.6697116,-0.070533,0.995754,0.029775,0.998692,88.291534,94.051682
0.6796425,-0.069068,0.996608,0.030995,0.999479,88.222893,93.964447
0.6896439,-0.066384,0.999048,0.031483,1.001746,88.198982,93.801537
0.6997311,-0.064675,0.999536,0.034900,1.002235,88.004425,93.702171
0.7097687,-0.062845,0.996608,0.036487,0.999254,87.907448,93.608215
0.7196245,-0.063943,0.995632,0.037829,0.998400,87.828575,93.674690
0.7295104,-0.064919,0.997340,0.038805,1.000204,87.776527,93.724266
0.7395369,-0.065529,0.997218,0.038805,1.000122,87.776344,93.759628
0.7497531,-0.062479,1.000025,0.038317,1.002707,87.809990,93.575027
0.7596382,-0.059672,1.000513,0.038195,1.003018,87.817650,93.413162
0.7695063,-0.057720,1.003197,0.040025,1.005653,87.719002,93.292915
0.7797918,-0.058696,1.006004,0.042588,1.008614,87.580009,93.339165
0.7896281,-0.057598,1.009055,0.042466,1.011589,87.594048,93.266937
0.8002797,-0.055645,1.010397,0.044540,1.012908,87.479729,93.152237
0.8101015,-0.054059,1.011129,0.047469,1.013685,87.315956,93.060326
0.8202399,-0.054303,1.011129,0.049910,1.013816,87.178215,93.074120
0.8300956,-0.054059,1.009787,0.052350,1.012587,87.036514,93.064392
0.8398330,-0.052838,1.008566,0.052594,1.011318,87.018944,92.998962
0.8496171,-0.050642,1.008689,0.052716,1.011334,87.012070,92.874161
0.8598842,-0.050154,1.007468,0.051618,1.010036,87.070610,92.849945
0.8696008,-0.048811,1.007102,0.049178,1.009483,87.207695,92.774796
0.8795590,-0.050032,1.006614,0.048445,1.009020,87.248039,92.845428
0.8895196,-0.049056,1.006248,0.046981,1.008538,87.330009,92.791008
0.8995745,-0.049666,1.004784,0.044907,1.007012,87.444115,92.829781
0.9098269,-0.050764,1.002709,0.044662,1.004986,87.452888,92.898224
0.9199916,-0.051252,1.001367,0.044540,1.003667,87.456505,92.929962
0.9296885,-0.050642,1.001123,0.042222,1.003292,87.588089,92.895844
0.9395389,-0.049056,1.000513,0.041124,1.002558,87.649139,92.806984
0.9496056,-0.048811,0.999292,0.041734,1.001354,87.611374,92.796448
0.9595760,-0.048689,0.996242,0.040758,0.998263,87.660049,92.797997
0.9700781,-0.048323,0.996974,0.040391,0.998961,87.682701,92.774956
0.9797847,-0.048201,0.997950,0.039415,0.999891,87.740837,92.765259
0.9896490,-0.046615,0.997706,0.040391,0.999611,87.684204,92.675034
1.0002662,-0.046615,0.995021,0.042344,0.997012,87.565872,92.682243
1.0100487,-0.047591,0.992947,0.042100,0.994978,87.574959,92.744041
1.0197560,-0.051252,0.992093,0.040514,0.994241,87.664658,92.957298
1.0295812,-0.052594,0.995265,0.037585,0.997363,87.840340,93.024956
1.0395668,-0.049910,0.997340,0.036365,0.999250,87.914444,92.864853
1.0495330,-0.048201,0.998804,0.036731,1.000641,87.896370,92.762894
1.0595777,-0.047591,0.997584,0.037951,0.999439,87.823830,92.731308
1.0694990,-0.048445,0.995876,0.040025,0.997856,87.701172,92.785019
1.0794957,-0.047957,0.997828,0.041002,0.999821,87.649704,92.751610
1.0897654,-0.044785,0.997706,0.041978,0.999592,87.593155,92.570137
1.0998495,-0.042222,0.996974,0.045395,0.998899,87.395317,92.425034
1.1095424,-0.039903,0.994777,0.048689,0.996767,87.200142,92.297066
1.1196699,-0.040636,0.993557,0.048689,0.995579,87.196793,92.342033
1.1294611,-0.041368,0.993313,0.049422,0.995402,87.154099,92.384773
1.1396072,-0.044907,0.996242,0.045273,0.998280,87.400711,92.580917
1.1495007,-0.051740,0.998682,0.042710,1.000933,87.554436,92.965752
1.1598130,-0.054913,0.999170,0.040758,1.001508,87.667633,93.145721
1.1696357,-0.057842,1.001489,0.037951,1.003875,87.833450,93.305481
1.1794745,-0.058940,1.003685,0.035388,1.006037,87.984154,93.360741
1.1893973,-0.060892,1.005150,0.034168,1.007572,88.056656,93.466759
1.1993879,-0.062479,1.004540,0.032094,1.006992,88.173637,93.558998
1.2093951,-0.062479,1.005638,0.031727,1.008076,88.196419,93.555122
1.2196282,-0.062845,1.005150,0.031239,1.007597,88.223328,93.577637
1.2295632,-0.062357,1.007468,0.032704,1.009926,88.144310,93.541771
1.2400783,-0.061746,1.007712,0.033680,1.010164,88.089348,93.506355
1.2499583,-0.062845,1.006370,0.033680,1.008893,88.086937,93.573303
1.2599304,-0.066506,1.006736,0.033680,1.009493,88.088074,93.779503
1.2700728,-0.070777,1.006126,0.031971,1.009119,88.184418,94.023880
1.2796975,-0.073949,1.004296,0.029409,1.007444,88.327209,94.211266
1.2895985,-0.077122,1.003197,0.028189,1.006552,88.395218,94.396042
1.2996203,-0.078953,1.000635,0.025870,1.004078,88.523613,94.511429
1.3094343,-0.079197,0.999536,0.023063,1.002934,88.682312,94.530273
1.3193543,-0.078586,0.998438,0.021477,1.001756,88.771523,94.500435
1.3293864,-0.076634,1.000147,0.023918,1.003363,88.634087,94.381599
1.3394089,-0.069556,1.005638,0.032338,1.008559,88.162605,93.956642
1.3492980,-0.058818,1.019427,0.046737,1.022192,87.379395,93.302132
1.3593317,-0.040514,1.038952,0.061624,1.041566,86.608101,92.233093
1.3692809,-0.020501,1.052375,0.066628,1.054681,86.378029,91.116013
1.3794751,-0.000976,1.053961,0.068214,1.056167,86.296898,90.053070
1.3893372,0.011349,1.046762,0.071997,1.049296,86.065590,89.378838
1.3993793,0.009884,1.034315,0.079807,1.037436,85.588058,89.452477
1.4093462,-0.004393,1.018451,0.087983,1.022254,85.062599,90.247139
1.4193213,-0.025748,0.998804,0.092498,1.003409,84.710770,91.476692
1.4292969,-0.048323,0.982453,0.089691,0.987721,84.790016,92.815903
1.4394650,-0.066994,0.975009,0.073949,0.980101,85.672882,93.930664
1.4493417,-0.082369,0.973056,0.053937,0.978025,86.838615,94.838562
1.4593046,-0.095548,0.976107,0.033680,0.981350,88.033226,95.590714
1.4692514,-0.108605,0.979890,0.017328,0.986042,88.993073,96.324532
1.4793189,-0.116049,0.983551,0.002807,0.990377,89.837631,96.729218
1.4892596,-0.117025,0.987456,-0.009396,0.994410,90.541397,96.758720
1.4992479,-0.111656,0.993191,-0.018670,0.999622,91.070198,96.414352
1.5092436,-0.102504,0.994289,-0.021843,0.999798,91.251869,95.885986
1.5192380,-0.092010,0.994289,-0.016962,0.998681,90.973183,95.286980
1.5292126,-0.083712,0.991849,-0.009030,0.995416,90.519775,94.824310
1.5392299,-0.078708,0.988432,0.000366,0.991561,89.978844,94.552834
1.5492210,-0.076634,0.985625,0.011227,0.988664,89.349373,94.445892
1.5593752,-0.074315,0.986845,0.020623,0.989855,88.806198,94.306587
1.5692898,-0.073461,0.989774,0.025260,0.992818,88.542084,94.244720
1.5794140,-0.072485,0.990384,0.028433,0.993440,88.359947,94.185944
1.5894102,-0.072485,0.994655,0.031727,0.997798,88.177834,94.168030
1.5993887,-0.076634,0.999292,0.034656,1.002825,88.019547,94.385330
1.6097530,-0.083712,1.010641,0.041978,1.014971,87.629646,94.735016
1.6195092,-0.082979,1.017841,0.042344,1.022095,87.625641,94.660728
