Keuwl Accelerometer Data File
2019-06-26 17-40-01

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,0.708684,9.187749,0.842759,9.253497,84.774567,85.589310
0.0097396,0.786495,8.444349,1.564611,8.624014,79.547234,84.678902
0.0195614,1.842338,8.523358,1.984793,8.943224,77.177429,77.803062
0.0294763,2.949656,8.963891,1.912967,9.628669,78.540565,71.785698
0.0399062,3.517082,9.333796,1.883040,10.150638,79.309158,69.353012
0.0496992,3.418920,9.167398,2.067393,10.000216,78.068924,69.547333
0.0596277,3.093309,8.950723,2.221819,9.727305,76.796486,70.935204
0.0695509,2.868254,8.877700,2.250550,9.597157,76.437752,72.095123
0.0794885,2.858677,9.024943,2.118869,9.701095,77.384018,72.424248
0.0895658,2.990358,9.267955,2.030283,9.947827,78.223587,72.117409
0.0994740,3.149572,9.360131,2.082955,10.093096,78.090042,71.402527
0.1094181,3.298013,9.333796,2.313996,10.166180,76.843185,70.539597
0.1195111,3.555390,9.557653,2.639607,10.533616,75.487633,69.595100
0.1294411,3.810372,9.910798,2.959233,11.022700,74.426926,68.969910
0.1393867,3.888184,10.589554,2.776077,11.617368,76.174881,69.838196
0.1493894,3.645172,10.299856,2.612074,11.233754,76.554512,70.510864
0.1594743,3.095703,9.525331,2.758120,10.388577,74.603607,71.996002
0.1695317,2.531868,9.166202,2.806004,9.914800,73.559967,74.558899
0.1796764,2.179921,9.051279,2.815581,9.726521,73.173492,76.458702
0.1895738,2.135628,9.085996,2.657564,9.704580,74.106720,76.772942
0.1997745,2.274492,9.269152,2.366668,9.833189,76.073219,76.213005
0.2099643,2.430115,9.481039,2.183512,10.028125,77.423744,75.623825
0.2197867,2.552219,9.623494,2.085350,10.172224,78.170250,75.146690
0.2296669,2.626439,9.657013,2.053028,10.216212,78.407021,74.785156
0.2396145,2.664747,9.611523,2.054225,10.183422,78.362297,74.504234
0.2496749,2.682703,9.525331,2.098518,10.115958,78.027260,74.270721
0.2597550,2.643199,9.406818,2.130840,10.000760,77.697807,74.305298
0.2699696,2.560599,9.317036,2.103306,9.888767,77.719582,74.632820
0.2801113,2.454057,9.220071,2.057816,9.760467,77.828903,75.095444
0.2897703,2.352303,9.157822,2.005144,9.665383,78.026680,75.594284
0.2997642,2.306813,9.113529,1.966837,9.604491,78.183205,75.795654
0.3096562,2.294842,9.083601,1.965640,9.572975,78.151054,75.821709
0.3195422,2.331953,9.081207,1.978808,9.582380,78.082397,75.598251
0.3295077,2.364274,9.109938,1.990779,9.619977,78.056786,75.451172
0.3396169,2.404976,9.193734,1.982399,9.707655,78.216751,75.340561
0.3495295,2.416947,9.254786,1.965640,9.765062,78.387413,75.363739
0.3595324,2.434903,9.295488,1.924938,9.800013,78.672195,75.321472
0.3694972,2.444480,9.324219,1.928530,9.830349,78.686264,75.309677
0.3796657,2.461239,9.296685,1.952471,9.813165,78.523590,75.171494
0.3895554,2.476802,9.275137,1.982399,9.802685,78.332596,75.048790
0.3995668,2.474407,9.211691,2.023100,9.750429,78.024796,74.964363
0.4097264,2.468422,9.178172,2.066196,9.726311,77.734993,74.946793
0.4199093,2.472013,9.156625,2.122460,9.719026,77.385986,74.892029
0.4298342,2.486378,9.173384,2.166753,9.748223,77.157516,74.834755
0.4396077,2.545036,9.214086,2.161964,9.800545,77.255936,74.559235
0.4495064,2.619257,9.265560,2.132037,9.861880,77.514671,74.215073
0.4594408,2.735375,9.263166,2.129642,9.890596,77.565704,73.548347
0.4694495,2.822764,9.198523,2.203863,9.871059,77.099121,72.940247
0.4794488,2.920926,9.078813,2.328361,9.817225,76.280373,72.165459
0.4894730,3.013103,8.977059,2.384625,9.764877,75.865189,71.445946
0.4995606,3.069367,8.898050,2.376245,9.707876,75.831467,70.968216
0.5096133,3.110068,8.857349,2.269703,9.657987,76.407913,70.652374
0.5195023,3.149572,8.860941,2.124854,9.641114,77.267761,70.432526
0.5295337,3.244143,8.953117,2.020706,9.734784,78.019669,70.082123
0.5396329,3.450045,9.153033,1.958457,9.975790,78.678101,69.347115
0.5498136,3.772065,9.314642,1.929727,10.233028,79.130173,67.953979
0.5597734,4.237737,9.439140,1.974019,10.533401,79.198578,65.822128
0.5699822,4.745308,9.423578,2.230199,10.784042,78.064789,63.272144
0.5797787,5.115212,9.027337,2.501941,10.673233,76.443001,60.462559
0.5896044,5.343858,8.476671,2.737770,10.387790,74.718803,57.771873
0.5998198,5.249287,7.820660,2.796427,9.825362,73.464272,56.130180
0.6097655,5.117606,7.028179,2.347515,9.005333,74.889557,53.939564
0.6196048,5.140351,6.619968,2.037466,8.625453,76.336716,52.170952
0.6296654,5.087678,6.430826,1.941698,8.426754,76.678162,51.651096
0.6396718,5.118803,6.569689,1.756147,8.511581,78.092964,52.075901
0.6496835,5.191826,6.812701,1.344344,8.670363,81.080276,52.689682
0.6597658,5.392939,7.149086,0.876278,8.997838,84.411247,52.970791
0.6696579,5.701791,7.444770,0.482432,9.389770,87.054939,52.552265
0.6796455,6.104017,7.668628,0.094571,9.801827,89.447182,51.481174
0.6896843,6.514623,7.794323,-0.250194,10.161417,91.410881,50.110573
0.6997347,6.859388,7.902063,-0.462081,10.474126,92.528503,49.040375
0.7096630,7.104794,8.050503,-0.580594,10.752942,93.095131,48.570698
0.7196411,7.208941,8.116343,-0.658405,10.875540,93.470810,48.388496
0.7295646,7.243657,8.006210,-0.744597,10.822403,93.945145,47.862629
0.7395918,7.299921,7.696161,-0.790087,10.636916,94.259727,46.513569
0.7496260,7.554904,7.370550,-0.846350,10.588573,94.584572,44.292339
0.7596160,8.122330,7.147889,-0.887052,10.855939,94.686935,41.348728
0.7695806,8.833407,6.989872,-0.830788,11.295026,94.218109,38.354557
