Keuwl Accelerometer Data File
2019-06-26 17-21-05

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,4.649539,8.690952,0.926556,9.899968,84.629723,61.853836
0.0093010,4.408922,8.367735,1.447295,9.568294,81.300079,62.215454
0.0189245,4.728549,8.403648,1.479617,9.755498,81.276283,60.634499
0.0287477,4.710592,8.356961,1.244985,9.673596,82.605568,60.591225
0.0386403,4.305972,8.099585,1.359907,9.273295,81.567299,62.003605
0.0486901,4.005499,8.072051,1.601721,9.152461,79.921089,63.608551
0.0586905,4.059369,8.275558,1.747767,9.381793,79.263443,63.870892
0.0688077,4.399345,8.501810,1.898602,9.759084,78.781731,62.640251
0.0787133,4.935647,8.735245,2.246958,10.281728,77.376762,60.532391
0.0886731,5.572505,8.968679,2.624045,10.880056,76.043839,58.146099
0.0986140,6.374562,9.376891,2.906561,11.705093,75.622124,55.791500
0.1086360,6.732495,9.835381,2.971204,12.283699,76.002365,55.607658
0.1186290,6.344635,9.880871,2.887407,12.092275,76.185387,57.294956
0.1287825,5.495890,9.531317,2.646790,11.316196,76.473564,60.031651
0.1387252,4.284424,8.718486,2.371457,9.999604,76.281311,63.829655
0.1487216,3.223793,7.829040,2.336741,8.783340,74.571098,67.619423
0.1587062,3.436877,8.412027,2.178724,9.344579,76.517181,67.776695
0.1687651,3.763685,8.904037,1.580173,9.795108,80.716324,67.086502
0.1787245,3.793612,8.985439,1.237802,9.831672,82.767296,67.110741
0.1887977,3.936068,9.057265,1.332373,9.965034,82.316269,66.511406
0.1987863,4.114436,9.022549,1.544260,10.035921,81.148544,65.486206
0.2088891,4.210204,8.726865,1.637634,9.826792,80.406906,64.245399
0.2187900,4.207809,8.433576,1.745373,9.585258,79.508522,63.483768
0.2287585,4.191050,8.250419,1.827973,9.432698,78.825890,63.070328
0.2387367,4.135983,8.159439,1.788469,9.321021,78.937790,63.119751
0.2488558,4.157531,8.182184,1.729811,9.339457,79.326309,63.063969
0.2589064,4.272453,8.310274,1.678335,9.493752,79.817558,62.791534
0.2688242,4.375403,8.414422,1.654393,9.627235,80.104881,62.526085
0.2787706,4.444836,8.485051,1.638831,9.717943,80.291260,62.352512
0.2888517,4.418499,8.493430,1.708263,9.725207,79.883331,62.515396
0.2987503,4.411316,8.457518,1.746570,9.697413,79.624016,62.454121
0.3087956,4.406528,8.462306,1.781286,9.705725,79.424591,62.492912
0.3187253,4.410120,8.486248,1.789666,9.729772,79.400833,62.540077
0.3287676,4.428076,8.503007,1.789666,9.752532,79.425850,62.491035
0.3387878,4.479551,8.559271,1.805228,9.827835,79.415512,62.374390
0.3488704,4.511873,8.582016,1.830367,9.867028,79.309517,62.267487
0.3587976,4.532224,8.586804,1.867477,9.887453,79.112953,62.174343
0.3689018,4.541800,8.586804,1.940500,9.905892,78.703072,62.124386
0.3788993,4.553771,8.603564,1.982399,9.934186,78.489166,62.108227
0.3888161,4.525041,8.596381,1.983596,9.915060,78.459595,62.238171
0.3987345,4.501099,8.573636,2.007538,9.889254,78.287437,62.300838
0.4087322,4.499902,8.603564,2.007538,9.914668,78.317886,62.389187
0.4188486,4.498705,8.646660,1.997961,9.949619,78.415802,62.512833
0.4287398,4.516662,8.674192,1.996764,9.981428,78.460236,62.493958
0.4386933,4.503493,8.671799,1.995567,9.973156,78.457550,62.555962
0.4487811,4.487931,8.671799,2.030283,9.973147,78.253906,62.637001
0.4587525,4.486734,8.651448,2.049437,9.958841,78.124214,62.588261
0.4687657,4.515464,8.625112,2.064999,9.952195,78.024597,62.366802
0.4787178,4.525041,8.617929,2.074576,9.952314,77.968376,62.297253
0.4888599,4.517859,8.625112,2.080561,9.956522,77.938316,62.354324
