Keuwl Accelerometer Data File
2019-06-26 17-30-35

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,7.316680,5.342661,-1.094150,9.125514,96.886337,36.137024
0.0097590,7.879318,5.995081,-2.416947,10.191481,103.718605,37.266163
0.0197520,7.855376,5.874174,-1.205481,9.882612,97.006386,36.788784
0.0297590,7.973889,5.542577,-0.004788,9.710978,90.028252,34.802807
0.0398540,8.456321,5.477933,1.401805,10.172619,82.079338,32.934826
0.0499320,8.869320,5.243302,1.920150,10.480650,79.443268,30.590431
0.0601000,8.974665,5.141548,1.977611,10.530483,79.175659,29.808216
0.0698430,9.254786,5.325902,1.787272,10.826385,80.497841,29.919365
0.0799190,9.518148,5.323507,2.061408,11.098842,79.296204,29.218317
0.0898190,9.379285,5.145139,2.691083,11.031109,75.879974,28.747593
0.0997950,9.021352,5.244499,2.870648,10.822669,74.618553,30.171272
0.1101240,8.550891,5.415684,2.122460,10.341770,78.156929,32.348019
0.1198070,8.034941,5.440824,1.009156,9.756086,84.062782,34.103714
0.1298270,8.125920,5.606023,0.292093,9.876406,88.305244,34.601559
0.1401290,8.398860,5.744887,0.007183,10.175688,89.959557,34.372437
0.1499260,8.060080,5.525817,0.274136,9.776231,88.393150,34.433697
0.1597980,7.835025,5.316325,0.357933,9.475180,87.835091,34.158195
0.1697470,7.842207,5.512650,0.214281,9.588297,88.719437,35.105152
0.1798640,7.885303,5.534197,-0.035913,9.633620,90.213593,35.062595
0.1901020,7.625533,5.537788,0.087388,9.424622,89.468727,35.987778
0.2000130,8.534132,6.556521,0.084994,10.762277,89.547508,37.534008
0.2100530,7.246051,5.299565,-0.289698,8.981903,91.848312,36.180725
0.2205870,6.420052,4.975151,0.533907,8.139671,86.239090,37.773514
0.2303350,7.520187,5.117606,0.239420,9.099474,88.492294,34.235905
0.2400100,8.216900,5.598841,0.299275,9.947564,88.275978,34.269779
0.2500640,8.110358,5.568913,0.480037,9.849931,87.206581,34.475128
0.2608780,8.127118,5.433641,0.683545,9.800089,86.000443,33.765957
0.2707910,8.259995,5.457583,0.918176,9.942624,84.701332,33.453724
0.2801390,8.303091,5.445612,1.120486,9.992573,83.561775,33.259010
0.2901020,8.343793,5.439626,1.076194,10.018313,83.833237,33.101814
0.2998020,8.336611,5.518635,0.945710,10.042349,84.596329,33.503593
0.3100630,8.293514,5.524621,0.806846,9.997741,85.371033,33.669071
0.3199770,8.251616,5.504270,0.776918,9.949360,85.521370,33.705410
0.3301050,8.268375,5.535394,0.791284,9.981621,85.453163,33.800953
0.3401250,8.315063,5.535394,0.732626,10.015867,85.805267,33.651978
