Keuwl Accelerometer Data File
2019-06-26 17-31-08

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.7401220,8.218098,5.449203,-0.134075,9.861486,90.779007,33.547306
0.7502670,8.172607,5.470751,-0.201113,9.836720,91.171501,33.798389
0.7601479,8.151060,5.468357,-0.222661,9.817957,91.299515,33.856743
0.7703490,8.164227,5.462371,-0.198719,9.825049,91.158928,33.784962
0.7801020,8.201338,5.404911,-0.165200,9.823558,90.963570,33.385998
0.7903330,8.202535,5.412093,-0.052672,9.827263,90.307098,33.417122
0.7999210,8.209718,5.443218,-0.055067,9.850437,90.320297,33.545227
0.8100359,8.201338,5.468357,-0.136469,9.858169,90.793190,33.693928
0.8201520,8.178593,5.485116,-0.129287,9.848482,90.752174,33.848473
0.8300010,8.200141,5.498284,-0.141258,9.873875,90.819717,33.842285
0.8399230,8.196549,5.451597,-0.136469,9.844895,90.794258,33.628227
0.8501430,8.186973,5.418078,-0.080206,9.817766,90.468079,33.496296
0.8604180,8.221688,5.433641,-0.064643,9.855191,90.375824,33.460361
0.8700650,8.279149,5.471948,-0.079009,9.924353,90.456139,33.461960
0.8799660,8.282741,5.476737,-0.106542,9.930246,90.614738,33.473583
0.8901690,8.234857,5.449203,-0.112527,9.875189,90.652901,33.493565
0.9000530,8.202535,5.427655,-0.089783,9.836111,90.522995,33.492790
0.9104690,8.175002,5.415684,-0.101754,9.806664,90.594513,33.523232
0.9199250,8.182184,5.416882,-0.141258,9.813801,90.824730,33.505901
0.9307939,8.189367,5.440824,-0.138864,9.832984,90.809174,33.599133
0.9400979,8.226477,5.422867,-0.147243,9.854140,90.856163,33.392742
0.9504290,8.250419,5.409699,-0.093374,9.866254,90.542252,33.252369
0.9605700,8.206126,5.384560,-0.029928,9.815034,90.174706,33.271420
0.9703060,8.185776,5.398925,-0.059855,9.806065,90.349731,33.406830
0.9800570,8.179790,5.430049,-0.124498,9.818855,90.726501,33.577690
0.9902570,8.218098,5.482722,-0.180762,9.880792,91.048248,33.709320
1.0003150,8.243237,5.467160,-0.240617,9.894377,91.393494,33.553520
1.0105850,8.197746,5.424064,-0.187945,9.831523,91.095367,33.490738
1.0200260,8.172607,5.410896,-0.152032,9.802674,90.888649,33.507629
1.0303429,8.220491,5.446809,-0.149638,9.862383,90.869354,33.528023
1.0400590,8.257602,5.445612,-0.165200,9.892925,90.956818,33.403515
1.0500710,8.275558,5.412093,-0.125696,9.888954,90.728287,33.184093
1.0600280,8.279149,5.388151,-0.106542,9.878655,90.617950,33.056469
1.0702590,8.226477,5.340267,-0.159214,9.809114,90.930023,32.989857
1.0799299,8.232463,5.319916,-0.180762,9.803450,91.056519,32.871029
1.0901629,8.234857,5.342661,-0.179565,9.817797,91.047981,32.974949
1.1002619,8.225280,5.361814,-0.166397,9.819978,90.970909,33.099133
1.1099060,8.221688,5.361814,-0.167594,9.816991,90.978195,33.110580
1.1205020,8.220491,5.363012,-0.149638,9.816352,90.873436,33.120251
1.1300789,8.222886,5.366603,-0.137667,9.820144,90.803246,33.130165
1.1402160,8.236053,5.398925,-0.110133,9.848507,90.640739,33.245773
1.1501549,8.261193,5.444415,-0.159214,9.895166,90.921936,33.386276
1.1604160,8.215703,5.386954,-0.178368,9.825928,91.040138,33.252453
1.1700550,8.172607,5.353435,-0.162806,9.771248,90.954689,33.226650
1.1800150,8.191761,5.371391,-0.191536,9.797626,91.120163,33.253117
1.1899569,8.202535,5.367800,-0.162806,9.804151,90.951485,33.201038
1.2001570,8.244433,5.374983,-0.125696,9.842607,90.731720,33.102459
1.2104590,8.301894,5.424064,-0.108936,9.917348,90.629372,33.158699
1.2199540,8.310274,5.432444,-0.101754,9.928869,90.587189,33.172729
1.2299229,8.268375,5.421670,-0.108936,9.887993,90.631241,33.253323
1.2401520,8.267179,5.414487,-0.150835,9.883606,90.874428,33.222301
1.2505809,8.248025,5.346252,-0.184354,9.830886,91.074501,32.950733
1.2600679,8.244433,5.322310,-0.136469,9.814086,90.796753,32.844837
1.2700210,8.263587,5.315128,-0.128090,9.826182,90.746902,32.749069
1.2799850,8.282741,5.357026,-0.105345,9.864716,90.611870,32.893566
1.2899820,8.299500,5.368997,-0.138864,9.885703,90.804855,32.899075
1.3002890,8.299500,5.385756,-0.155623,9.895064,90.901146,32.980560
1.3100150,8.286332,5.419276,-0.164003,9.902461,90.948967,33.184757
1.3200810,8.295909,5.422867,-0.201113,9.913124,91.162468,33.171829
1.3304839,8.263587,5.366603,-0.232238,9.856025,91.350189,33.000813
1.3399370,8.227674,5.311536,-0.175974,9.794795,91.029434,32.845055
1.3503659,8.250419,5.317522,-0.150835,9.816730,90.880386,32.802402
1.3602800,8.301894,5.335478,-0.175974,9.870144,91.021576,32.728127
1.3700860,8.294712,5.331887,-0.175974,9.862162,91.022400,32.733135
1.3799280,8.257602,5.353435,-0.160412,9.842408,90.933846,32.955498
1.3902450,8.227674,5.334281,-0.220267,9.808043,91.286842,32.956715
1.4000829,8.203732,5.316325,-0.239420,9.778643,91.402969,32.944744
1.4132910,8.239645,5.299565,-0.232238,9.799544,91.357971,32.748264
1.4301870,8.331821,5.315128,-0.152032,9.883974,90.881340,32.535069
1.4404780,8.339005,5.361814,-0.171185,9.915511,90.989227,32.740211
1.4500250,8.283937,5.354632,-0.205901,9.866007,91.195839,32.878113
1.4603910,8.234857,5.335478,-0.251391,9.815467,91.467606,32.939766
1.4700650,8.232463,5.312734,-0.219069,9.800335,91.280853,32.835754
1.4799349,8.283937,5.304354,-0.187945,9.838450,91.094597,32.632164
1.4902990,8.333019,5.306748,-0.197522,9.881286,91.145386,32.490360
1.4999530,8.380903,5.328296,-0.199916,9.933290,91.153206,32.446823
1.5099919,8.403648,5.363012,-0.178368,9.970708,91.025032,32.545067
1.5206350,8.343793,5.278018,-0.160412,9.874314,90.930832,32.316139
1.5300859,8.275558,5.222951,-0.118513,9.786630,90.693848,32.257240
1.5405030,8.273164,5.230134,-0.184354,9.789459,91.079048,32.300278
1.5499650,8.294712,5.249287,-0.184354,9.817904,91.075920,32.327568
1.5600220,8.360553,5.300763,-0.165200,9.900718,90.956062,32.375538
1.5700279,8.449138,5.385756,-0.153229,10.020866,90.876144,32.514767
1.5800679,8.407239,5.335478,-0.177171,9.958935,91.019356,32.400398
1.5902129,8.336611,5.282806,-0.130484,9.870367,90.757462,32.361923
1.6011599,8.271967,5.243302,-0.134075,9.794673,90.784325,32.369137
1.6100409,8.270770,5.266047,-0.148441,9.806066,90.867355,32.485138
1.6206690,8.313866,5.293580,-0.193930,9.857989,91.127220,32.485603
1.6300189,8.276755,5.266047,-0.205901,9.812152,91.202400,32.466366
1.6402769,8.243237,5.251681,-0.169988,9.775479,90.996384,32.500793
1.6502190,8.234857,5.257667,-0.203507,9.772274,91.193268,32.556805
1.6602399,8.236053,5.274426,-0.220267,9.782671,91.290184,32.635784
1.6701499,8.228871,5.321113,-0.216675,9.801812,91.266663,32.888302
1.6801980,8.238448,5.357026,-0.292093,9.831331,91.702530,33.033813
1.6901410,8.240842,5.360618,-0.319626,9.836150,91.862152,33.043758
1.7004139,8.231265,5.321113,-0.275333,9.805293,91.609077,32.880707
1.7109970,8.242040,5.273229,-0.231040,9.787315,91.352654,32.610977
1.7215829,8.250419,5.267244,-0.168791,9.789880,90.987907,32.555031
1.7302699,8.274361,5.292383,-0.183156,9.823844,91.068291,32.603481
1.7408760,8.313866,5.366603,-0.228646,9.898134,91.323647,32.842255
1.7510890,8.333019,5.376180,-0.251391,9.919965,91.452141,32.828728
1.7606560,8.350976,5.370194,-0.210690,9.930870,91.215660,32.743526
1.7708459,8.403648,5.415684,-0.187945,9.999313,91.076981,32.799530
1.7802600,8.433576,5.421670,-0.227449,10.028531,91.299591,32.735638
1.7901599,8.397662,5.341464,-0.231040,9.955167,91.329842,32.459038
1.8003190,8.398860,5.298368,-0.165200,9.931809,90.953072,32.245522
1.8103900,8.421604,5.291186,-0.116119,9.946534,90.668900,32.140621
1.8200189,8.398860,5.276821,-0.105345,9.919516,90.608490,32.140251
1.8301049,8.342596,5.231331,-0.152032,9.848291,90.884529,32.090290
1.8403270,8.339005,5.242105,-0.154426,9.851015,90.898216,32.154484
1.8502079,8.371326,5.210980,-0.156820,9.861948,90.911133,31.901423
1.8603089,8.368932,5.216966,-0.166397,9.863236,90.966652,31.938299
1.8705670,8.310274,5.196615,-0.208296,9.803512,91.217461,32.018738
1.8812569,8.280347,5.244499,-0.248997,9.804637,91.455231,32.348824
1.8914449,8.255207,5.274426,-0.319626,9.801539,91.868736,32.575371
1.9007210,8.200141,5.288792,-0.330400,9.763339,91.939308,32.820538
1.9100950,8.207323,5.268441,-0.306458,9.757589,91.799789,32.697197
1.9205739,8.295909,5.300763,-0.248997,9.847954,91.448830,32.576992
1.9305038,8.366538,5.321113,-0.216675,9.917669,91.251862,32.456337
1.9409449,8.367735,5.342661,-0.158017,9.929149,90.911873,32.557560
1.9501389,8.318654,5.335478,-0.168791,9.884120,90.978485,32.675594
1.9608120,8.307879,5.321113,-0.195127,9.867785,91.133049,32.639153
1.9702001,8.297106,5.292383,-0.138864,9.842284,90.808403,32.532127
1.9816250,8.335413,5.295974,-0.069432,9.875793,90.402824,32.430176
1.9905159,8.401254,5.324705,-0.069432,9.946776,90.399948,32.366474
2.0007820,8.398860,5.370194,-0.088585,9.969337,90.509125,32.594673
2.0101140,8.383297,5.376180,-0.144849,9.960118,90.833275,32.671913
2.0203629,8.352173,5.361814,-0.166397,9.926506,90.960487,32.699100
2.0304730,8.316259,5.341464,-0.172383,9.885400,90.999176,32.712296
2.0404999,8.303091,5.331887,-0.234632,9.870431,91.362114,32.706829
2.0506868,8.315063,5.318719,-0.222661,9.873126,91.292259,32.604961
2.0605769,8.330625,5.305551,-0.185551,9.878391,91.076279,32.491966
2.0709059,8.328231,5.289989,-0.177171,9.867867,91.028763,32.423206
2.0802360,8.287529,5.263652,-0.183156,9.819508,91.068764,32.420826
2.0904860,8.258799,5.285200,-0.208296,9.807369,91.216980,32.617123
2.1003509,8.255207,5.309142,-0.282516,9.819127,91.648743,32.746143
2.1100309,8.195353,5.276821,-0.344765,9.753333,92.025742,32.776661
2.1205859,8.153454,5.236119,-0.324414,9.695412,91.917511,32.708435
2.1301370,8.196549,5.242105,-0.317232,9.734666,91.867477,32.600956
2.1405680,8.248025,5.238513,-0.270545,9.774719,91.586037,32.420586
2.1505129,8.288726,5.291186,-0.180762,9.835258,91.053101,32.552505
2.1609631,8.311471,5.370194,-0.241814,9.898384,91.399857,32.867245
2.1706109,8.271967,5.388151,-0.281319,9.876069,91.632286,33.079205
2.1801698,8.228871,5.368997,-0.319626,9.830697,91.863190,33.122780
2.1906888,8.220491,5.310339,-0.323217,9.791866,91.891609,32.861980
2.2001050,8.283937,5.316325,-0.245406,9.846174,91.428185,32.690845
2.2112010,8.366538,5.339070,-0.174777,9.926489,91.008865,32.543804
2.2201118,8.401254,5.359420,-0.149638,9.966286,90.860291,32.535065
2.2302778,8.383297,5.341464,-0.164003,9.941721,90.945221,32.503475
2.2407758,8.299500,5.299565,-0.191536,9.849051,91.114311,32.559872
2.2501509,8.243237,5.252879,-0.198719,9.776665,91.164665,32.506714
2.2602959,8.233660,5.233725,-0.179565,9.757934,91.054413,32.442078
2.2705767,8.254010,5.254076,-0.204704,9.786516,91.198540,32.478718
2.2800078,8.286332,5.310339,-0.207098,9.844079,91.205467,32.653992
2.2900181,8.319851,5.348647,-0.245406,9.893845,91.421303,32.736061
2.3001850,8.301894,5.348647,-0.253785,9.878961,91.472061,32.792397
2.3105929,8.275558,5.339070,-0.244209,9.851405,91.420464,32.828541
2.3204908,8.269572,5.315128,-0.239420,9.833297,91.395172,32.730198
2.3301618,8.282741,5.281609,-0.185551,9.825152,91.082108,32.524208
2.3410318,8.271967,5.219360,-0.141258,9.781979,90.827415,32.250683
2.3500741,8.263587,5.278018,-0.119710,9.806052,90.699471,32.566689
2.3601708,8.267179,5.358223,-0.240617,9.854679,91.399101,32.948566
2.3704031,8.200141,5.401319,-0.372298,9.826248,92.171349,33.372341
2.3802061,8.165425,5.388151,-0.427365,9.792292,92.501358,33.419777
2.3903859,8.201338,5.385756,-0.393846,9.819543,92.298660,33.292603
2.4005759,8.275558,5.360618,-0.344765,9.866101,92.002571,32.933754
2.4102468,8.289924,5.333084,-0.240617,9.860148,91.398331,32.754040
2.4201081,8.312668,5.335478,-0.225055,9.880204,91.305214,32.694340
2.4300280,8.321048,5.360618,-0.295684,9.902700,91.711044,32.790600
2.4403329,8.306683,5.339070,-0.312443,9.879487,91.812309,32.730637
2.4502540,8.274361,5.292383,-0.295684,9.826586,91.724304,32.603481
2.4608519,8.262390,5.200206,-0.311246,9.767605,91.826050,32.185604
2.4712708,8.287529,5.157111,-0.235829,9.763941,91.384003,31.892916
2.4801700,8.373720,5.220557,-0.209493,9.870019,91.216202,31.941284
2.4899771,8.407239,5.278018,-0.235829,9.929489,91.360924,32.120373
2.5006719,8.409634,5.337873,-0.289698,9.964875,91.665932,32.404648
2.5103159,8.365341,5.372589,-0.336385,9.947703,91.937851,32.710354
2.5201049,8.336611,5.342661,-0.375890,9.908804,92.174034,32.654480
2.5306180,8.347384,5.310339,-0.360327,9.899918,92.085854,32.463215
2.5400989,8.420407,5.267244,-0.160412,9.933421,90.925293,32.027344
2.5500190,8.492233,5.292383,-0.186748,10.008107,91.069183,31.931271
2.5603230,8.420407,5.244499,-0.191536,9.921931,91.106125,31.915970
2.5700378,8.333019,5.203797,-0.198719,9.826404,91.158768,31.983921
2.5801179,8.306683,5.228937,-0.243011,9.818442,91.418243,32.189823
2.5903118,8.344990,5.280412,-0.266953,9.878910,91.548470,32.324169
2.6017430,8.358158,5.249287,-0.288501,9.874060,91.674309,32.130611
2.6101329,8.365341,5.230134,-0.234632,9.868550,91.362373,32.014225
2.6200418,8.396465,5.250484,-0.217872,9.905336,91.260345,32.018597
2.6302238,8.394072,5.255273,-0.245406,9.906490,91.419487,32.049431
2.6399868,8.346188,5.252879,-0.314838,9.866646,91.828575,32.185268
