Keuwl Accelerometer Data File
2019-06-28 13-20-22

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,-0.019647,1.045419,-0.098111,1.050197,95.360481,91.076637
0.0095430,-0.009884,1.034559,-0.053815,1.036005,92.977531,90.547394
0.0193480,-0.001098,1.014180,0.001830,1.014182,89.896591,90.062042
0.0293820,0.011837,0.999048,0.051862,1.000464,87.028564,89.321190
0.0393480,0.048201,1.019915,0.074315,1.023754,85.837173,87.294205
0.0495240,0.074926,1.022234,0.114585,1.031361,83.621231,85.807945
0.0593820,0.097501,1.028701,0.171816,1.047499,80.559387,84.585648
0.0695160,0.115317,1.042979,0.232465,1.074775,77.508705,83.690712
0.0793550,0.103236,0.999536,0.259555,1.037834,75.516991,84.103165
0.0894160,0.060038,0.969761,0.201347,0.992261,78.292381,86.457329
0.0996350,-0.011227,0.936692,0.134109,0.946310,81.852707,90.686684
0.1097000,-0.063699,0.942061,0.059306,0.946073,86.405975,93.868256
0.1195450,-0.067848,1.017109,-0.002319,1.019372,90.130318,93.816353
0.1293810,-0.060160,1.034193,-0.041490,1.036771,92.293488,93.329208
0.1397370,-0.024040,1.026749,-0.022697,1.027281,91.266029,91.341240
0.1496590,0.026602,1.049690,0.009518,1.050070,89.480644,88.548264
0.1594590,0.046493,1.027969,0.053449,1.030407,87.026657,87.410393
0.1694610,0.067604,1.022722,0.093596,1.029218,84.782379,86.218140
0.1795880,0.063821,1.024064,0.107629,1.031680,84.011765,86.433868
0.1896170,0.052106,1.010519,0.093718,1.016192,84.708397,87.048225
0.1995040,0.046737,0.986601,0.081881,0.991096,85.261002,87.287834
0.2096860,0.049910,0.966955,0.077854,0.971367,85.402863,87.045280
0.2196800,0.053082,0.965491,0.078830,0.970157,85.339272,86.853058
0.2303750,0.049300,0.975131,0.073827,0.979163,85.675888,87.105766
0.2394580,0.036975,0.984161,0.061258,0.986758,86.440765,87.848427
0.2495310,0.019403,0.988554,0.049422,0.989979,87.138496,88.875587
0.2595200,0.003295,0.984527,0.042344,0.985443,87.537270,89.808258
0.2694730,-0.004637,0.981598,0.040880,0.982460,87.615265,90.270668
0.2794460,-0.004515,0.984527,0.044296,0.985533,87.423882,90.262756
0.2896990,0.004027,0.989164,0.053571,0.990622,86.900063,89.766747
0.2995610,0.015498,0.994289,0.066750,0.996648,86.159790,89.107025
0.3096080,0.027456,0.997706,0.080539,1.001328,85.386597,88.423645
0.3200930,0.037463,1.000147,0.090423,1.004924,84.837540,87.854858
0.3299430,0.042466,1.002221,0.098965,1.007990,84.365585,87.573723
0.3394400,0.044296,1.004540,0.103480,1.010826,84.124229,87.475105
0.3496800,0.044540,1.007956,0.105555,1.014446,84.027473,87.469810
0.3596610,0.043076,1.010275,0.107751,1.016918,83.917595,87.558502
0.3695170,0.039415,1.011007,0.105067,1.017216,84.071434,87.767387
0.3795840,0.030751,1.009787,0.100552,1.015247,84.316017,88.255699
0.3894920,0.021111,1.008811,0.091888,1.013207,84.796707,88.801170
0.3994910,0.014155,1.008811,0.083346,1.012347,85.277550,89.196098
0.4095380,0.009884,1.007712,0.074559,1.010515,85.768661,89.438019
0.4195950,0.009152,1.006004,0.071997,1.008618,85.906647,89.478767
0.4296690,0.008298,1.001245,0.071509,1.003829,85.915016,89.525162
0.4396910,0.009762,0.998682,0.071997,1.001322,85.876770,89.439941
0.4499670,0.011227,0.995998,0.073827,0.998793,85.761032,89.354202
0.4599460,0.014765,0.995998,0.075780,0.998985,85.649551,89.150665
0.4695410,0.019403,0.995632,0.076878,0.998784,85.585480,88.883583
0.4796210,0.021477,0.995265,0.079075,0.998633,85.458405,88.763794
0.4895120,0.022941,0.994411,0.079563,0.997853,85.426735,88.678406
0.4994340,0.024162,0.992825,0.078220,0.996195,85.496552,88.605911
0.5096710,0.023796,0.993313,0.077610,0.996624,85.533684,88.627701
0.5195640,0.023185,0.993191,0.076390,0.996394,85.603027,88.662704
0.5299690,0.023429,0.993191,0.076634,0.996419,85.589058,88.648636
0.5394880,0.026114,0.991605,0.079075,0.995095,85.442223,88.491455
0.5495700,0.029165,0.990384,0.084444,0.994406,85.128639,88.313240
0.5594650,0.031483,0.989408,0.087617,0.993779,84.941948,88.177437
0.5693960,0.032216,0.990506,0.088349,0.994960,84.905640,88.137154
0.5794930,0.033802,0.995632,0.090057,1.000268,84.834496,88.055542
0.5894830,0.035754,0.998804,0.093230,1.003783,84.670769,87.949844
0.5994640,0.037341,1.000391,0.095792,1.005660,84.534096,87.862358
0.6098260,0.039537,1.002465,0.095060,1.007738,84.587219,87.741425
0.6197690,0.039049,1.004174,0.094084,1.009327,84.651428,87.773071
0.6302990,0.036853,1.002343,0.090179,1.007066,84.862488,87.894386
0.6410180,0.033070,1.002343,0.087250,1.006677,85.027832,88.110359
0.6504790,0.031849,0.999658,0.084932,1.003765,85.146210,88.175156
0.6595669,0.032704,0.997584,0.085420,1.001768,85.108490,88.122353
0.6695290,0.035510,0.995265,0.086762,0.999671,85.020981,87.956596
0.6801710,0.037585,0.994045,0.088715,0.998703,84.903702,87.834679
0.6897370,0.039171,0.993435,0.089569,0.998233,84.852066,87.741997
0.6995710,0.041856,0.993923,0.088837,0.998763,84.896973,87.588600
0.7096170,0.043198,0.995876,0.086762,1.000581,85.025520,87.516235
0.7195250,0.043320,0.997218,0.086884,1.001933,85.025246,87.512573
0.7296140,0.042466,0.999536,0.085176,1.004058,85.133652,87.567215
0.7396250,0.040636,1.000269,0.083834,1.004598,85.213104,87.673660
0.7502430,0.038561,1.000025,0.081515,1.004082,85.343391,87.791763
0.7596920,0.036487,1.003319,0.080173,1.007179,85.434349,87.917305
0.7696790,0.036731,1.003929,0.080173,1.007795,85.437149,87.904663
0.7802320,0.036609,1.002099,0.080539,1.005997,85.408051,87.907806
0.7900620,0.035144,1.001123,0.081759,1.005070,85.334023,87.989464
0.7996920,0.033558,1.001245,0.084078,1.005329,85.202637,88.080383
0.8101930,0.031971,1.000391,0.084444,1.004457,85.177505,88.169510
0.8197050,0.031849,1.001245,0.084688,1.005325,85.167717,88.178040
0.8299800,0.032948,1.001855,0.084810,1.005978,85.163887,88.116409
0.8397790,0.035144,1.004296,0.084322,1.008442,85.203560,87.995811
0.8496659,0.036853,1.004906,0.083956,1.009080,85.227463,87.899750
0.8597699,0.036487,1.003563,0.084078,1.007740,85.214134,87.917816
0.8698469,0.034168,1.000635,0.085176,1.004834,85.137421,88.044319
0.8803550,0.030751,0.998804,0.084444,1.002839,85.169708,88.236534
0.8895569,0.030995,0.997950,0.081271,1.001733,85.346451,88.221024
0.8996820,0.031361,0.998316,0.079685,1.001982,85.438622,88.200691
0.9096640,0.034778,0.999292,0.078708,1.002990,85.499153,88.006752
0.9195840,0.037219,0.999903,0.077610,1.003600,85.564789,87.868301
0.9297650,0.039903,1.002099,0.078220,1.005939,85.540260,87.719696
0.9397530,0.042832,1.002831,0.078708,1.006827,85.516342,87.554321
0.9502370,0.045517,1.004052,0.082735,1.008482,85.294189,87.404388
0.9596530,0.047347,1.001123,0.085176,1.005855,85.142365,87.292274
0.9698030,0.043930,0.998804,0.084200,1.003309,85.185959,87.481590
0.9796000,0.038805,0.997706,0.083712,1.001963,85.207489,87.772644
0.9900010,0.037463,1.000147,0.080417,1.004074,85.406227,87.854858
0.9996839,0.038927,1.001245,0.076634,1.004927,85.626480,87.773537
1.0098690,0.033924,1.002953,0.074437,1.006284,85.757805,88.062759
1.0195240,0.028677,1.003441,0.073705,1.006553,85.800735,88.363022
1.0297290,0.025504,1.005028,0.072485,1.007961,85.876160,88.546349
1.0396359,0.024040,1.004784,0.073095,1.007726,85.840408,88.629448
1.0499260,0.024650,1.004174,0.072729,1.007106,85.858727,88.593826
1.0600280,0.025748,1.002587,0.073827,1.005631,85.789909,88.528877
1.0696410,0.026968,1.002343,0.075658,1.005556,85.685005,88.458817
1.0807389,0.029897,1.000513,0.078586,1.004040,85.510849,88.288414
1.0904089,0.033436,1.000147,0.078830,1.003806,85.495827,88.085258
1.0996550,0.034046,0.998194,0.080295,1.001997,85.403687,88.046539
1.1105859,0.034534,0.997096,0.081271,1.000998,85.343033,88.016373
1.1195331,0.032460,0.997462,0.080783,1.001254,85.372246,88.136124
1.1297230,0.031239,0.995998,0.081149,0.999786,85.344383,88.203514
1.1405199,0.030385,0.996730,0.081149,1.000489,85.347664,88.253891
1.1498920,0.029897,0.998316,0.079319,1.001908,85.459282,88.284653
1.1595570,0.029653,1.000269,0.077732,1.003722,85.558342,88.301964
1.1697329,0.030141,0.999780,0.076390,1.003147,85.632683,88.273186
1.1795640,0.030751,1.000147,0.075658,1.003475,85.676041,88.238899
1.1908330,0.030995,0.999780,0.074071,1.003000,85.764862,88.224281
1.1996340,0.029165,1.000269,0.072851,1.003342,85.836182,88.329903
1.2098200,0.025382,1.000513,0.072607,1.003465,85.850662,88.546776
1.2196970,0.020623,0.999414,0.071753,1.002199,85.894371,88.817871
1.2297920,0.016718,0.997218,0.069922,0.999806,85.989693,89.039551
1.2408580,0.015986,0.997462,0.073095,1.000264,85.809326,89.081833
1.2497649,0.016596,0.994899,0.076024,0.997938,85.630920,89.044342
1.2596910,0.018914,0.998560,0.079197,1.001874,85.466133,88.914848
1.2697170,0.024894,1.002343,0.081393,1.005950,85.359032,88.577316
1.2802840,0.032338,1.004784,0.083712,1.008783,85.239960,88.156647
1.2896470,0.036609,1.003563,0.085298,1.007847,85.145027,87.910858
1.3002050,0.035998,1.001855,0.087006,1.006270,85.039772,87.942146
1.3098229,0.030873,1.001855,0.085176,1.005943,85.142792,88.234924
1.3205259,0.028189,1.002343,0.083468,1.006207,85.241692,88.389114
1.3295549,0.025626,1.002831,0.079807,1.006328,85.451385,88.536201
1.3395289,0.023552,1.002343,0.077366,1.005600,85.587570,88.653999
1.3496749,0.023552,0.998682,0.076512,1.001886,85.620178,88.649071
1.3595259,0.023185,0.996730,0.074559,0.999783,85.723160,88.667458
1.3697319,0.023063,0.996486,0.075414,0.999601,85.673279,88.674141
1.3797450,0.021721,0.996364,0.074193,0.999358,85.742386,88.751129
1.3896130,0.022087,0.997584,0.076268,1.000739,85.629158,88.731644
1.4002169,0.024040,0.998194,0.076390,1.001402,85.625053,88.620407
1.4099939,0.024894,1.000391,0.078098,1.003743,85.537476,88.574539
1.4217340,0.023429,1.001245,0.078708,1.004607,85.506416,88.659500
1.4394730,0.019036,1.001245,0.078830,1.004524,85.499054,88.910782
1.4501050,0.018792,1.001855,0.078586,1.005108,85.515633,88.925392
1.4596590,0.020135,1.001489,0.078953,1.004798,85.493309,88.848236
