Keuwl Accelerometer Data File
2019-06-26 17-46-14

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,8.186973,4.508282,-2.455254,9.663301,104.719093,28.840052
0.0160810,8.638280,4.398149,-1.725022,9.845776,100.090546,26.982752
0.0258170,8.955511,4.375403,-0.958878,10.013230,95.495125,26.038795
0.0359360,9.194932,4.273650,-0.556652,10.154838,93.142326,24.928215
0.0457100,9.251195,4.232949,-0.605733,10.191632,93.407349,24.586794
0.0559390,9.159019,4.188656,-0.913388,10.112701,95.182068,24.575844
0.0658140,9.032125,4.147954,-0.998382,9.989074,95.736145,24.666695
0.0760580,9.017760,4.100070,-0.835576,9.941266,94.821472,24.449686
0.0858840,9.080010,3.999514,-0.521936,9.935548,93.011261,23.772272
0.0958720,9.240421,4.074931,-0.666785,10.121020,93.777451,23.796988
0.1058150,9.422380,4.170700,-0.764947,10.332528,94.245659,23.875980
0.1161610,9.375694,4.129998,-0.760159,10.273187,94.243446,23.773514
0.1257840,9.320627,4.055778,-0.907402,10.205235,95.101212,23.515783
0.1357720,9.421184,4.114436,-1.022324,10.331139,95.679031,23.591940
0.1458950,9.556456,3.883395,-0.508768,10.327896,92.823624,22.115032
0.1558400,8.888474,4.468778,-1.213860,10.022394,96.956444,26.691467
0.1657890,8.203732,4.225766,-2.055422,9.454263,102.556770,27.253126
0.1758310,8.368932,4.126407,-1.781286,9.499433,100.807800,26.246180
0.1860370,8.680179,4.147954,-1.528698,9.741044,99.028961,25.541508
0.1960100,8.331821,4.214992,-1.355118,9.435134,98.257645,26.834431
0.2058340,8.656237,4.157531,-1.090559,9.664617,96.479080,25.654655
0.2158620,8.687361,4.128801,-0.897826,9.660399,95.332695,25.420118
0.2258990,8.249222,3.825934,-1.108515,9.160581,96.950356,24.881557
0.2360140,8.699332,3.991134,-1.314417,9.661016,97.819557,24.645008
0.2458190,8.987833,4.370615,-1.370680,10.087725,97.809280,25.932787
0.2559480,8.777143,3.944447,-0.921768,9.666777,95.471703,24.199144
0.2664170,8.887277,4.076128,-1.149217,9.844755,96.703644,24.638445
0.2759780,8.831013,4.187459,-1.260547,9.854470,97.349197,25.369209
0.2861520,8.155849,4.273650,-2.120066,9.448631,102.966309,27.654457
0.2964920,8.517372,4.276044,-1.839944,9.706470,100.927017,26.658390
0.3063520,8.790312,4.095282,-1.436521,9.803291,98.426155,24.980146
0.3158900,9.032125,3.985149,-1.045069,9.927380,96.042801,23.808001
0.3258420,9.082404,3.989937,-1.040281,9.974560,95.986458,23.716080
0.3360760,8.954314,3.997120,-1.156399,9.873903,96.725731,24.055525
0.3459440,8.793902,3.968389,-1.246182,9.727991,97.359970,24.288038
0.3560560,8.717288,3.992331,-1.228225,9.666352,97.299843,24.606766
0.3659750,8.773552,4.059369,-1.244985,9.746983,97.338455,24.829155
0.3763940,8.841787,4.067749,-1.243788,9.811768,97.282692,24.705244
0.3859550,8.890868,4.011485,-1.206678,9.828307,97.052322,24.284496
0.3961380,8.965088,4.013879,-1.113304,9.885519,96.466347,24.119177
0.4061290,9.028535,4.059369,-1.074997,9.957335,96.197746,24.209421
0.4162640,9.060856,4.078523,-1.095347,9.996661,96.290604,24.233727
0.4257020,9.064447,4.110844,-1.122881,10.016192,96.436760,24.394907
0.4361080,8.995016,4.079720,-1.159991,9.944848,96.698364,24.396828
0.4458380,8.986636,4.053383,-1.156399,9.926066,96.690224,24.277548
0.4559390,9.003395,4.036624,-1.165976,9.935540,96.739426,24.148823
0.4661230,9.029732,3.963601,-1.165976,9.930039,96.743172,23.699072
0.4758390,9.058462,4.001908,-1.090559,9.962947,96.284271,23.835205
0.4862020,9.112331,4.095282,-1.055843,10.045931,96.033020,24.200197
0.4963200,9.057265,4.133589,-1.108515,10.017456,96.353271,24.531189
0.5060180,8.935161,4.138378,-1.159991,9.915082,96.718567,24.851521
0.5162350,8.829816,3.995923,-1.297657,9.778393,97.626022,24.349073
0.5258390,8.814254,3.956418,-1.231817,9.739697,97.265877,24.173687
0.5365430,8.907627,4.022259,-1.181539,9.844817,96.893044,24.301661
0.5459260,8.921992,4.143166,-1.201889,9.910213,96.965858,24.909061
0.5570690,8.845378,4.204218,-1.297657,9.879275,97.547699,25.421795
0.5667930,8.699332,4.236540,-1.411382,9.778479,98.298805,25.965897
0.5761770,8.631097,4.187459,-1.551443,9.717902,99.186462,25.880785
0.5864890,8.640674,4.027047,-1.594538,9.665449,99.495667,24.988207
0.5970380,8.765172,3.801992,-1.519121,9.674251,99.034386,23.449333
0.6059740,8.848969,3.612850,-1.436521,9.665430,98.547234,22.209175
0.6166240,8.725668,3.758897,-1.436521,9.608859,98.597931,23.305706
0.6258600,8.418014,3.957615,-1.789666,9.472517,100.890488,25.179930
0.6360210,8.022970,4.047398,-2.304419,9.276844,104.383179,26.769859
0.6460280,7.829040,4.150349,-2.499547,9.206899,105.752724,27.929062
0.6564900,7.909245,4.106056,-2.528277,9.263263,105.839043,27.435917
0.6658800,7.961918,4.108450,-2.410961,9.278159,105.061363,27.294304
0.6768519,7.803900,4.050989,-2.382231,9.109687,105.159393,27.433739
0.6860560,7.560889,4.028244,-2.406173,8.898509,105.688179,28.047527
0.6960949,7.467515,4.091691,-2.388216,8.843601,105.667252,28.719746
0.7059900,7.603985,4.361038,-2.323573,9.068529,104.846107,29.835138
0.7161490,7.855376,4.322731,-2.425326,9.288441,105.136078,28.823528
0.7260060,7.911640,4.082114,-2.303222,9.195788,104.505020,27.292063
0.7369730,7.742848,3.942053,-2.081758,8.934495,103.473900,26.981638
0.7462420,7.742848,3.942053,-2.147599,8.950066,103.883789,26.981638
