Keuwl Accelerometer Data File
2019-06-28 13-19-03

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,-0.052838,0.856031,-0.056987,0.859551,93.801437,93.532097
0.0087760,-0.060282,0.704105,0.171328,0.727153,76.372116,94.893463
0.0187060,-0.024650,0.689218,0.259067,0.736712,69.411560,92.048302
0.0287610,0.035754,0.731684,0.287255,0.786864,68.588509,87.202415
0.0386280,0.105799,0.803559,0.295919,0.862826,69.942345,82.499420
0.0486670,0.195246,0.951335,0.326915,1.024711,71.395660,78.402039
0.0587180,0.386465,1.310953,0.297140,1.398659,77.734253,73.574661
0.0687450,0.532289,1.498634,0.365842,1.631893,77.045189,70.445839
0.0787640,0.487016,1.102041,0.341558,1.252334,74.172783,66.158295
0.0887570,0.359740,0.825280,0.376946,0.976006,67.280930,66.447556
0.0987080,0.247108,0.841143,0.388417,0.958881,66.104271,73.628464
0.1088400,0.172670,1.037609,0.348270,1.108034,71.680649,80.551880
0.1188420,0.098599,1.182335,0.266511,1.216004,77.339767,85.232933
0.1305120,0.032460,1.188559,0.189388,1.203991,80.949753,88.435638
0.1399090,0.002563,1.111681,0.131669,1.119454,83.245300,89.867928
0.1486790,0.020257,1.031386,0.104456,1.036860,84.218033,88.874840
0.1586360,0.072851,0.991605,0.106531,0.999968,83.884422,85.798149
0.1687290,0.117025,0.989774,0.127154,1.004747,82.729546,83.256966
0.1787610,0.136184,0.992581,0.157295,1.014152,81.077408,82.187691
0.1888140,0.138991,0.978426,0.181945,1.004858,79.568192,81.914925
0.1986320,0.137892,0.948040,0.193171,0.977297,78.599922,81.724373
0.2088340,0.134842,0.922536,0.201591,0.953884,77.799263,81.684303
0.2187560,0.131791,0.908503,0.210621,0.941864,77.078148,81.746033
0.2288300,0.134109,0.911432,0.209645,0.944799,77.179695,81.629478
0.2386140,0.137648,0.924245,0.199883,0.955578,77.925995,81.529167
0.2487390,0.133743,0.939132,0.176697,0.964924,79.448425,81.894913
0.2586490,0.121907,0.949993,0.150705,0.969567,81.057930,82.687553
0.2687300,0.103846,0.957925,0.137892,0.973354,81.855667,83.812859
0.2787420,0.087617,0.965491,0.135330,0.978858,82.053253,84.814713
0.2887480,0.076024,0.969884,0.140455,0.982945,81.784775,85.518066
0.2989600,0.075292,0.973788,0.150949,0.988291,81.214378,85.578781
0.3091520,0.084932,0.971592,0.185117,0.992710,79.252747,85.004173
0.3187580,0.084932,0.971592,0.185117,0.992710,79.252747,85.004173
0.3289570,0.081637,0.980622,0.215381,1.007310,77.653831,85.241081
0.3389250,0.065163,0.982330,0.228682,1.010700,76.922981,86.204819
0.3486780,0.046371,0.988432,0.241495,1.018561,76.284920,87.314018
0.3587340,0.038439,0.985137,0.252721,1.017763,75.622429,87.765511
0.3687100,0.038683,0.983185,0.274442,1.021502,74.415131,87.746880
0.3790490,0.043808,1.001123,0.291648,1.043659,73.772743,87.494385
0.3887610,0.054059,1.048836,0.297140,1.091454,74.202271,87.049492
0.3987890,0.098721,1.119491,0.289330,1.160481,75.562790,84.960464
0.4087790,0.176087,1.188193,0.270660,1.231286,77.301628,81.570259
0.4187020,0.244423,1.209304,0.298726,1.269408,76.389091,78.573372
0.4286650,0.319715,1.188437,0.393908,1.292193,72.251640,74.942696
0.4389380,0.375970,1.141822,0.485796,1.296576,67.995705,71.774727
