Keuwl Accelerometer Data File
2019-06-26 16-08-40

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,4.000711,9.130288,1.353921,10.059868,82.265297,66.337921
0.0099710,4.098873,9.212888,1.428141,10.184186,81.938774,66.015411
0.0234660,4.016273,9.204509,1.450886,10.146848,81.779167,66.426544
0.0397030,3.617639,9.085996,1.628057,9.914292,80.548470,68.289757
0.0497910,3.450045,9.103952,1.673547,9.878538,80.246346,69.245239
0.0597400,3.345897,9.081207,1.691504,9.824690,80.086067,69.774094
0.0711450,3.287239,8.979453,1.702277,9.712583,79.905914,69.893105
0.0798490,3.343503,8.916007,1.716643,9.675797,79.780708,69.443954
0.0897260,3.519476,9.036914,1.703475,9.846539,80.037575,68.721298
0.0998180,3.636792,9.216479,1.671153,10.048010,80.426262,68.465973
0.1097570,3.633201,9.324219,1.640028,10.140557,80.692696,68.711525
0.1199260,3.554192,9.376891,1.622072,10.158223,80.811638,69.241417
0.1297890,3.440468,9.344569,1.562217,10.079598,81.083900,69.787384
0.1404130,3.319561,9.235633,1.515530,9.930419,81.221504,70.230057
0.1498700,3.274071,9.101558,1.540669,9.794465,80.949791,70.215004
0.1598240,3.349488,9.065644,1.582567,9.793339,80.700439,69.722214
0.1696800,3.436877,9.124303,1.557428,9.873733,80.924576,69.359978
0.1797420,3.506308,9.212888,1.535880,9.976494,81.144096,69.163811
0.1897530,3.497929,9.272743,1.550246,10.031078,81.109634,69.332169
0.1998060,3.406949,9.244013,1.641225,9.987627,80.541924,69.768265
0.2097710,3.298013,9.162610,1.680730,9.882063,80.207596,70.204041
0.2202420,3.337517,9.252393,1.655591,9.974306,80.445511,70.164642
0.2297900,3.313575,9.290700,1.601721,9.993118,80.776711,70.370964
0.2398680,3.256114,9.273940,1.526304,9.946751,81.173233,70.653641
0.2498410,3.202245,9.156625,1.527501,9.819950,81.051262,70.724304
0.2597180,3.220201,9.050082,1.606509,9.739330,80.505630,70.413422
0.2701080,3.366248,9.153033,1.708263,9.900899,80.064690,69.807793
0.2799080,3.550601,9.294291,1.734599,10.099477,80.110336,69.092163
0.2899160,3.633201,9.317036,1.673547,10.139431,80.499664,68.696579
0.2999370,3.641581,9.269152,1.598130,10.086243,80.883263,68.551575
0.3099530,3.519476,9.093178,1.636437,9.886887,80.472794,68.841278
0.3205010,3.457227,9.058462,1.642422,9.833906,80.385620,69.110283
0.3298300,3.410540,9.145850,1.561020,9.885097,80.914017,69.549225
0.3398980,3.281253,9.187749,1.394622,9.855268,81.864746,70.346649
0.3497820,3.141193,9.145850,1.286883,9.755498,82.419815,71.044685
0.3599140,3.063381,9.052477,1.276109,9.641582,82.394310,71.304054
0.3699600,3.130419,8.960299,1.362301,9.588657,81.832108,70.742348
0.3798840,3.344700,8.991425,1.443704,9.701393,81.441795,69.595413
0.3899180,3.562572,9.069236,1.499967,9.858644,81.248604,68.554138
0.3997720,3.675100,9.115923,1.508347,9.943918,81.275391,68.043091
0.4099960,3.707421,9.214086,1.472434,10.040538,81.567223,68.081894
0.4198170,3.647566,9.273940,1.414973,10.065429,81.918732,68.529610
0.4297710,3.496732,9.211691,1.375469,9.948583,82.052956,69.213379
0.4400090,3.354277,9.108741,1.346738,9.799696,82.101044,69.783867
0.4498530,3.266888,9.026140,1.333570,9.691345,82.090759,70.102966
0.4599570,3.184288,8.919599,1.328782,9.563713,82.013489,70.353485
0.4698320,3.157952,8.791509,1.361104,9.440122,81.710037,70.241470
0.4798680,3.266888,8.763975,1.468843,9.467698,81.074936,69.556389
0.4897590,3.446453,8.895657,1.559822,9.666633,80.714066,68.822083
0.4998730,3.614048,9.068039,1.552640,9.884400,80.962563,68.270355
0.5097850,3.772065,9.252393,1.549049,10.111122,81.187439,67.820000
0.5199810,3.863045,9.357738,1.604115,10.250051,80.996300,67.568275
0.5298610,3.879804,9.340978,1.654393,10.249085,80.710754,67.444298
0.5399200,3.812766,9.163807,1.739388,10.076607,80.060020,67.409370
0.5498610,3.767276,9.016563,1.857901,9.946988,79.235062,67.323982
0.5600450,3.780444,9.132683,1.909376,10.066944,79.066597,67.513046
0.5698910,3.714604,9.228451,1.897405,10.127326,79.201538,68.074402
0.5799990,3.673903,9.424775,1.831564,10.280008,79.736954,68.703506
0.5903470,3.451242,9.366117,1.689109,10.123652,80.395401,69.772087
0.6000720,3.256114,9.265560,1.525106,9.938754,81.173058,70.637444
0.6100550,3.278859,9.329007,1.441309,9.992930,81.707138,70.634995
0.6202300,3.411737,9.350554,1.460463,10.060108,81.652664,69.954491
0.6302090,3.525462,9.185355,1.551443,9.960251,81.038925,69.002533
0.6401590,3.648763,9.078813,1.644817,9.921882,80.457642,68.104866
0.6497909,3.666720,9.034520,1.691504,9.895886,80.158104,67.909897
0.6598260,3.554192,8.987833,1.675941,9.809292,80.162613,68.423935
0.6697420,3.391387,8.973468,1.602918,9.725944,80.513893,69.296669
0.6803230,3.324349,8.989030,1.537078,9.706522,80.888565,69.704453
0.6898670,3.353080,9.038112,1.487996,9.754216,81.225327,69.645477
0.6998800,3.377022,8.998607,1.465251,9.722457,81.332047,69.429756
