Keuwl Accelerometer Data File
2019-06-26 17-20-17

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,5.279215,8.391677,1.472434,10.022895,81.552269,57.825947
0.0096250,5.287594,8.391677,1.248576,9.996892,82.825226,57.784977
0.0200790,5.146337,8.186973,1.261744,9.752091,82.566124,57.846504
0.0297660,5.099649,7.946355,1.373075,9.541295,81.725914,57.309292
0.0393300,5.096058,7.821857,1.422156,9.443188,81.338226,56.915146
0.0493740,5.093664,7.851785,1.379060,9.460325,81.617950,57.027439
0.0593490,5.099649,8.021772,1.294066,9.593220,82.247520,57.554817
0.0694200,5.188235,8.225280,1.192312,9.797685,83.010162,57.757622
0.0794360,5.255273,8.257602,1.143231,9.854586,83.338112,57.526657
0.0895790,5.340267,8.190564,1.192312,9.850147,83.047577,56.895557
0.0994900,5.433641,8.099585,1.303643,9.840082,82.386902,56.144146
0.1094380,5.506664,8.074445,1.459266,9.881774,81.507935,55.706532
0.1193380,5.595249,8.142680,1.586159,10.006296,80.879227,55.505066
0.1293810,5.841852,8.397662,1.739388,10.376581,80.350166,55.175510
0.1394160,5.984307,8.610746,1.874660,10.652287,79.863922,55.201424
0.1499510,5.889736,8.561666,1.856703,10.556441,79.869926,55.475163
0.1596390,5.760449,8.476671,1.772906,10.400958,80.185661,55.801342
0.1695010,5.342661,8.018182,1.519121,9.754128,81.040207,56.323753
0.1802800,5.170279,8.319851,1.538275,9.915543,81.075218,58.141575
0.1899190,4.941632,8.330625,1.371878,9.782693,81.938545,59.324062
0.1998990,4.988319,8.334216,1.332373,9.803964,82.189247,59.098007
0.2097970,5.188235,8.385692,1.264138,9.941612,82.694702,58.254883
0.2195660,5.467160,8.604761,1.383849,10.288187,82.269798,57.569572
0.2295290,5.555745,8.694544,1.464054,10.421365,81.924042,57.421741
0.2395410,5.328296,8.334216,1.349133,9.983489,82.233490,57.408089
0.2496930,5.051765,7.935582,1.437718,9.516345,81.310547,57.519302
0.2596610,4.885368,7.832631,1.695095,9.385642,79.594994,58.047386
0.2695240,4.770447,7.842207,1.663970,9.328782,79.725197,58.687679
0.2794510,4.781221,7.912837,1.400608,9.350656,81.385406,58.858116
0.2898780,4.855441,8.066066,1.228225,9.494486,82.567276,58.953781
0.2995170,4.947618,8.198944,1.194707,9.650333,82.888565,58.891296
0.3097420,5.013458,8.254010,1.185130,9.729748,83.003723,58.725643
0.3198750,5.067328,8.267179,1.206678,9.771393,82.906387,58.493980
0.3295850,5.140351,8.252813,1.272518,9.805684,82.543495,58.082855
0.3404570,5.227739,8.220491,1.364695,9.837079,82.025658,57.546089
0.3496630,5.300763,8.200141,1.459266,9.872682,81.500053,57.120430
0.3599300,5.331887,8.176199,1.541866,9.882135,81.023720,56.890705
0.3698680,5.376180,8.139089,1.607706,9.885989,80.640724,56.553711
0.3795820,5.394136,8.115147,1.624466,9.878826,80.535347,56.388020
0.3899140,5.390545,8.097190,1.606509,9.859175,80.622086,56.347092
0.4006620,5.383362,8.121132,1.586159,9.871640,80.753731,56.460270
0.4096400,5.383362,8.182184,1.586159,9.921926,80.801003,56.657600
0.4199720,5.371391,8.227674,1.539472,9.945675,81.095497,56.861713
0.4300000,5.347449,8.304289,1.521515,9.993569,81.242691,57.220966
0.4394750,5.331887,8.347384,1.521515,10.021121,81.266960,57.431618
0.4499650,5.236119,8.298303,1.485602,9.924001,81.390579,57.748615
0.4604430,5.187038,8.249222,1.486799,9.857261,81.324799,57.838680
0.4701610,5.169082,8.197746,1.476025,9.803117,81.340218,57.766556
0.4798130,5.157111,8.189367,1.473631,9.789439,81.342201,57.800045
0.4900570,5.207389,8.218098,1.489193,9.842343,81.297455,57.639652
0.4995080,5.263652,8.283937,1.497573,9.928362,81.324516,57.567936
0.5106710,5.280412,8.289924,1.491588,9.941348,81.370827,57.504189
0.5195390,5.264850,8.273164,1.487996,9.918570,81.371841,57.528271
0.5296310,5.243302,8.251616,1.483208,9.888443,81.373413,57.567013
0.5395440,5.194221,8.255207,1.465251,9.862826,81.456337,57.821678
0.5501720,5.145139,8.240842,1.489193,9.828613,81.285202,58.021557
0.5596510,5.142745,8.230068,1.497573,9.819602,81.227669,57.999863
0.5696190,5.155913,8.252813,1.510741,9.847573,81.175262,58.005077
0.5794350,5.170279,8.270770,1.522712,9.871984,81.126945,57.989399
0.5897630,5.197812,8.277952,1.540669,9.895221,81.042702,57.874863
0.6001160,5.238513,8.258799,1.571793,9.905570,80.869843,57.613255
0.6098140,5.282806,8.242040,1.599327,9.919532,80.721703,57.341812
0.6195379,5.321113,8.244433,1.602918,9.942549,80.722397,57.161037
