Keuwl Accelerometer Data File
2019-06-27 16-05-03

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,-0.374693,8.285135,3.974375,9.196712,64.395813,92.589417
0.0099070,-0.092177,8.532935,3.521871,9.231633,67.573357,90.618912
0.0198800,0.080206,8.257602,4.651934,9.478127,60.606346,89.443504
0.0298440,-0.022745,7.977480,5.479131,9.677891,55.517864,90.163361
0.0398500,0.090980,7.953538,5.829881,9.861773,53.760662,89.344627
0.0499280,0.392649,8.100781,6.029797,10.106200,53.370129,87.225014
0.0600880,0.685939,7.988254,6.343437,10.223596,51.649513,85.092140
0.0699280,1.000776,7.691373,6.882133,10.369307,48.417152,82.586510
0.0799540,1.318008,7.674613,7.333440,10.696549,46.718029,80.255302
0.0900250,1.159991,7.557298,7.429208,10.660744,45.823162,81.273621
0.0998660,0.954089,8.274361,7.036559,10.903600,49.808624,83.422462
0.1101930,0.627281,8.462306,6.315904,10.578032,53.339130,85.760620
0.1198910,0.368707,8.190564,5.792771,10.038798,54.757500,87.422508
0.1299670,0.562637,8.579621,5.300763,10.100720,58.345856,86.248009
0.1401760,1.080982,9.473856,5.195418,10.858860,61.415802,83.490608
0.1498600,1.623269,9.133880,5.190629,10.630400,60.772297,79.922638
0.1598810,1.442507,8.663419,5.489904,10.357350,57.991226,80.546661
0.1698770,0.751779,8.084022,5.346252,9.721059,56.635319,84.687019
0.1805910,0.250194,7.677008,5.182250,9.265784,55.993374,88.133385
0.1901180,0.094571,7.548918,5.189432,9.161076,55.495888,89.282249
0.1999860,0.175974,7.621941,5.233725,9.247531,55.531078,88.677399
0.2100400,0.379481,7.832631,5.178658,9.397479,56.559624,87.226265
0.2201920,0.600945,8.075643,5.136760,9.589757,57.611950,85.744209
0.2299690,0.793678,8.300697,5.179855,9.816435,58.151722,84.538223
0.2400100,0.913388,8.408437,5.300763,9.981691,57.923672,83.800407
0.2500420,0.912191,8.407239,5.470751,10.071885,57.100269,83.807594
0.2600840,0.833182,8.300697,5.612009,10.054373,56.070942,84.268135
0.2699610,0.752976,8.140285,5.729325,9.982803,54.976006,84.715179
0.2800060,0.725443,7.961918,5.821501,9.889807,53.939690,84.793922
0.2900180,0.757765,7.831434,5.910087,9.840462,53.087807,84.473297
0.3011800,0.817620,7.790732,5.924452,9.821566,52.899960,84.008865
0.3101480,0.857124,7.837419,5.888539,9.840462,53.244556,83.758759
0.3201910,0.906205,7.924808,5.816713,9.872078,53.899136,83.476540
0.3299550,0.897826,7.995437,5.735310,9.880631,54.517105,83.592964
0.3399110,0.863110,8.015787,5.683835,9.864268,54.815979,83.854286
0.3501760,0.834379,7.983466,5.657499,9.820347,54.823318,84.033485
0.3600290,0.810437,7.922413,5.633556,9.754917,54.724442,84.159142
0.3705050,0.823605,7.872135,5.641936,9.720097,54.518478,84.027283
0.3806250,0.854730,7.875727,5.673061,9.743780,54.392891,83.806099
0.3903080,0.877475,7.888895,5.687426,9.764806,54.377567,83.653130
0.4000350,0.888249,7.896077,5.707777,9.783442,54.309120,83.581642
0.4101310,0.863110,7.905654,5.700594,9.784738,54.366333,83.769341
0.4200450,0.818817,7.876924,5.694609,9.754228,54.281082,84.065338
0.4301850,0.776918,7.846996,5.681441,9.718936,54.227074,84.345665
0.4403320,0.760159,7.818265,5.679047,9.693023,54.134098,84.446663
0.4500850,0.736217,7.791929,5.667076,9.662914,54.092609,84.602455
0.4605600,0.715866,7.819463,5.635951,9.665423,54.330814,84.769196
0.4703660,0.684742,7.862558,5.594052,9.673785,54.671097,85.022728
0.4804020,0.667982,7.928399,5.550957,9.701487,55.097900,85.184097
0.4901580,0.639252,8.005013,5.559336,9.767042,55.306000,85.434250
0.5000210,0.586579,8.044518,5.558139,9.795471,55.429539,85.829567
0.5099810,0.545878,8.064868,5.548563,9.804419,55.533470,86.127792
