Keuwl Accelerometer Data File
2019-06-26 17-24-42

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,3.002329,8.775947,1.083376,9.338358,83.337914,71.113731
0.0121945,3.002329,8.775947,1.083376,9.338358,83.337914,71.113731
0.0220285,3.254917,8.552089,1.124078,9.219341,82.996727,69.163223
0.0322365,3.624821,8.462306,1.288081,9.295650,82.035004,66.812172
0.0419855,4.004303,8.662222,1.634043,9.681870,80.283485,65.190224
0.0522045,4.517859,9.552865,1.800440,10.719602,80.330902,64.689018
0.0621915,4.942830,10.579977,1.367089,11.757398,83.322838,64.958626
0.0721535,4.416105,10.627861,0.906205,11.544463,85.497826,67.436066
0.0822155,3.560178,9.689334,1.077391,10.378768,84.041550,69.825020
0.0920045,3.039439,8.598776,1.788469,9.293857,78.905045,70.532852
0.1020225,3.046622,8.240842,2.188300,9.054394,76.014061,69.710754
0.1123075,3.339911,8.378509,2.219425,9.288717,76.176147,68.266373
0.1220395,3.603274,8.749610,2.072181,9.686753,77.647881,67.617104
0.1323935,3.699042,9.156625,1.823185,10.042444,79.540070,68.002556
0.1419925,3.658340,9.435549,1.551443,10.238164,81.284096,68.807747
0.1521465,3.637990,9.576807,1.405396,10.340471,82.188629,69.199471
0.1621185,3.616442,9.570822,1.407791,10.327689,82.165489,69.300369
0.1721455,3.557784,9.479841,1.465251,10.230943,81.765923,69.428886
0.1821615,3.482366,9.329007,1.533486,10.075159,81.245285,69.530220
0.1920725,3.374627,9.203311,1.549049,9.924142,81.020042,69.863258
0.2021515,3.286042,9.113529,1.503559,9.803835,81.178055,70.172348
0.2122055,3.224990,9.076419,1.414973,9.735712,81.643120,70.439102
0.2220005,3.236961,9.099164,1.382651,9.756250,81.852638,70.417358
0.2335785,3.308787,9.149442,1.361104,9.824100,82.036201,70.118080
0.2421625,3.381810,9.172187,1.362301,9.870234,82.066643,69.760933
0.2520705,3.430891,9.167398,1.413776,9.889943,81.781364,69.481682
0.2622755,3.446453,9.127894,1.482011,9.868782,81.363129,69.314781
0.2721215,3.427300,9.107543,1.478420,9.842736,81.361244,69.377960
0.2822275,3.374627,9.093178,1.448492,9.806739,81.506119,69.639282
0.2920655,3.377022,9.109938,1.408988,9.817356,81.748413,69.660439
0.3022325,3.415329,9.123106,1.367089,9.836893,82.011421,69.476097
0.3121685,3.428497,9.129091,1.376666,9.848356,81.964516,69.415962
0.3224215,3.435679,9.115923,1.389834,9.840508,81.880623,69.349190
0.3322905,3.418920,9.091981,1.385046,9.811803,81.884956,69.391891
0.3420315,3.391387,9.069236,1.375469,9.779799,81.914894,69.497017
0.3520995,3.379416,9.071630,1.377863,9.778213,81.899406,69.568344
0.3632305,3.388993,9.083601,1.363498,9.790618,81.994637,69.540001
0.3722285,3.404555,9.074024,1.353921,9.785807,82.047295,69.434013
0.3821845,3.418920,9.060856,1.367089,9.780442,81.965012,69.327072
0.3921505,3.442862,9.023746,1.397017,9.758738,81.769516,69.116470
0.4020415,3.472790,9.008183,1.412579,9.757203,81.675865,68.917603
0.4121315,3.487155,9.022549,1.414973,9.775928,81.677742,68.868813
0.4221275,3.490746,9.038112,1.385046,9.787294,81.864494,68.882187
0.4322045,3.489549,9.047688,1.373075,9.794025,81.940865,68.909172
0.4419905,3.470395,9.034520,1.401805,9.779123,81.758446,68.986916
0.4520895,3.472790,9.017760,1.329979,9.754440,82.163536,68.938026
0.4621325,3.478775,8.973468,1.286883,9.709844,82.383957,68.810013
0.4721965,3.500323,8.926781,1.329979,9.680316,82.103149,68.589119
0.4820265,3.539827,8.918402,1.400608,9.696905,81.695229,68.351242
0.4922405,3.566164,8.931569,1.447295,9.725488,81.441757,68.234344
0.5019954,3.606865,8.981848,1.442507,9.785903,81.523338,68.120949
0.5121375,3.665523,8.980651,1.389834,9.798969,81.845970,67.796791
0.5221265,3.769670,8.943541,1.436521,9.811265,81.580742,67.144753
0.5323345,3.916914,8.950723,1.522712,9.888190,81.141602,66.365395
0.5420375,4.054581,8.945934,1.555034,9.944219,81.003410,65.618462
0.5524935,4.139575,8.924387,1.489193,9.949797,81.392151,65.115784
0.5623305,4.133589,8.950723,1.517924,9.975274,81.247375,65.211739
0.5724314,4.036624,8.975863,1.513135,9.957411,81.259430,65.785606
0.5820985,3.839103,8.935161,1.399411,9.825180,81.811455,66.748619
0.5921155,3.597288,8.884883,1.346738,9.679635,82.002426,67.958092
0.6020734,3.402161,8.864532,1.286883,9.581789,82.281563,69.003464
0.6121244,3.286042,8.889671,1.157596,9.548002,83.036346,69.713310
0.6220295,3.260903,8.929175,0.993594,9.557766,84.032944,69.937988
0.6322645,3.335123,8.954314,0.927753,9.600183,84.454330,69.571655
0.6420335,3.476381,9.023746,0.964863,9.718240,84.302071,68.930916
0.6520965,3.581726,8.993818,0.997185,9.732004,84.118896,68.285423
0.6620835,3.703830,8.926781,1.086968,9.725599,83.583015,67.465843
0.6721115,3.867833,8.906430,1.224634,9.786948,82.811775,66.525940
0.6820974,3.985149,8.860941,1.335965,9.807266,82.170715,65.784485
0.6921195,4.040215,8.841787,1.420959,9.824443,81.683853,65.442177
0.7021415,4.052186,8.829816,1.443704,9.821921,81.547592,65.348625
0.7121965,3.989937,8.807071,1.385046,9.767417,81.847832,65.627670
0.7220325,3.872621,8.828619,1.380257,9.738933,81.852280,66.315628
0.7321914,3.739743,8.854955,1.335965,9.704675,82.087425,67.104042
0.7423035,3.722984,8.951921,1.169568,9.765519,83.121460,67.418228
0.7522375,3.693056,9.083601,1.084573,9.865434,83.688332,67.875160
0.7620444,3.646369,9.105149,0.963666,9.855374,84.388611,68.175217
0.7721785,3.770868,9.076419,0.970849,9.876405,84.358727,67.439186
0.7821075,3.894169,9.042900,1.006762,9.897079,84.161598,66.701706
0.7920165,4.028244,9.044097,0.994791,9.950480,84.262321,65.991791
0.8024665,4.126407,9.042900,1.010353,9.991100,84.196022,65.472099
0.8120375,4.194642,9.011775,1.073799,9.998008,83.834465,65.039795
0.8220455,4.240131,8.969876,1.116895,9.984230,83.577110,64.699532
0.8325495,4.258088,8.951921,1.149217,9.979424,83.387222,64.561348
