Keuwl Accelerometer Data File
2019-06-26 17-21-45

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,5.492299,7.697359,1.993173,9.663716,78.097130,54.490993
0.0101160,5.779603,7.595605,1.905785,9.732884,78.708023,52.731979
0.0199700,5.826290,7.641095,1.854309,9.786238,79.077484,52.674694
0.0299420,5.492299,7.551312,1.899799,9.528740,78.499550,53.970467
0.0398570,5.193024,7.468712,1.927332,9.298590,78.037498,55.188965
0.0500820,5.329493,7.971495,1.818396,9.759856,79.262260,56.234547
0.0598980,5.471948,8.258799,1.969231,10.100883,78.757828,56.473145
0.0700430,5.578490,8.046912,2.173935,10.029873,77.482018,55.268520
0.0800830,5.987898,8.289924,2.240973,10.468988,77.639717,54.159023
0.0899700,5.872977,8.062474,2.452860,10.271896,76.184669,53.929150
0.0999760,5.847837,7.870938,2.675520,10.164020,74.737930,53.388916
0.1101120,6.011840,8.075643,2.534262,10.381749,75.870903,53.334488
0.1199240,5.862203,8.130709,2.266112,10.276629,77.260941,54.208572
0.1302060,5.474342,8.030152,2.159570,9.955677,77.471901,55.716831
0.1400160,5.358223,8.000225,2.090138,9.853062,77.752747,56.187443
0.1502130,5.523423,8.067263,2.096124,9.999133,77.899300,55.601677
0.1600530,5.619191,8.086416,2.068590,10.062033,78.136330,55.204845
0.1702560,5.628768,8.020576,2.060210,10.012848,78.126198,54.939167
0.1807810,5.558139,7.947553,2.100912,9.923223,77.777023,55.032894
0.1902160,5.452795,7.991845,2.145205,9.909817,77.498055,55.694485
0.2000050,5.357026,8.018182,2.122460,9.873895,77.587013,56.252724
0.2105390,5.226542,7.921216,2.005144,9.699640,78.069588,56.582550
0.2201390,5.197812,7.754819,1.934515,9.533982,78.292976,56.167294
0.2303950,5.284003,7.699753,1.996764,9.549553,77.930672,55.539898
0.2399140,5.409699,7.724892,2.036268,9.648067,77.815842,54.996658
0.2505880,5.473145,7.815871,2.033874,9.756014,77.967064,54.997971
0.2600080,5.504270,7.930793,2.033874,9.865653,78.102760,55.237896
0.2702420,5.482722,8.025364,2.011129,9.925288,78.309387,55.660118
0.2802790,5.452795,8.021772,1.965640,9.896744,78.544037,55.794121
0.2903760,5.432444,7.897274,1.950077,9.781676,78.500450,55.476368
0.3007290,5.400122,7.775170,2.001553,9.675784,78.061478,55.218697
0.3102370,5.386954,7.696161,2.012326,9.607269,77.909363,55.009773
0.3199980,5.431247,7.711724,1.996764,9.641379,78.047333,54.843563
0.3301830,5.492299,7.799112,2.006341,9.747661,78.122032,54.845985
0.3406660,5.549759,7.884106,2.020706,9.851001,78.163063,54.857620
0.3500950,5.570110,7.902063,2.054225,9.883753,78.004280,54.820251
0.3601320,5.598841,7.886500,2.064999,9.889799,77.947906,54.628021
0.3705270,5.614403,7.875727,2.068590,9.890786,77.927856,54.515907
0.3801480,5.628768,7.808689,2.038663,9.839451,78.042107,54.214657
0.3902000,5.646725,7.720103,2.035071,9.778907,77.988487,53.817097
0.4001610,5.685032,7.694964,2.054225,9.785291,77.881760,53.543049
0.4102710,5.744887,7.785944,2.121263,9.905776,77.634682,53.578106
0.4209060,5.748478,7.945158,2.138022,10.037016,77.700974,54.113522
0.4301700,5.705383,8.040926,2.067393,10.073828,78.157379,54.642658
0.4400880,5.620389,8.067263,1.999158,10.033251,78.506699,55.135426
0.4504560,5.527015,8.021772,1.954866,9.935704,78.652931,55.433094
0.4603190,5.471948,7.931990,1.941698,9.829999,78.607574,55.399830
0.4702890,5.474342,7.813477,1.945289,9.736683,78.475342,54.983829
0.4800210,5.556942,7.765593,2.026692,9.761738,78.017326,54.413059
0.4905220,5.658696,7.775170,2.087744,9.840364,77.750961,53.953224
0.5006170,5.735310,7.841011,2.116474,9.942570,77.709404,53.816383
0.5100560,5.786786,7.933187,2.108095,10.043227,77.883385,53.891487
0.5199170,5.760449,8.013393,2.074576,10.084697,78.128632,54.289429
0.5301040,5.734113,8.037335,2.029086,10.079485,78.386513,54.494625
0.5400960,5.677849,8.003817,2.031480,10.021276,78.304131,54.648388
0.5501639,5.616797,7.937976,2.032677,9.934367,78.193291,54.717327
0.5600970,5.552154,7.806294,2.060210,9.798424,77.862450,54.578018
0.5705710,5.555745,7.806294,2.082955,9.805265,77.735069,54.560516
0.5799500,5.589264,7.827842,2.036268,9.831652,78.046745,54.472271
0.5902640,5.610812,7.852982,2.041057,9.864910,78.059212,54.454887
0.6000480,5.614403,7.902063,2.047042,9.907295,78.075668,54.606266
0.6102949,5.568913,7.910442,1.993173,9.877278,78.358131,54.854641
