Keuwl Accelerometer Data File
2019-06-26 17-39-35

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,2.158373,8.790312,1.083376,9.116022,83.174660,76.204514
0.0097352,2.427721,7.800309,1.886631,8.384392,76.996124,72.712090
0.0195808,3.039439,7.631518,2.323573,8.536817,74.205818,68.283867
0.0294821,3.436877,8.051701,2.078167,8.997821,76.646202,66.884743
0.0394912,3.566164,8.277952,1.703475,9.172995,79.297737,66.693497
0.0495093,3.562572,8.244433,1.638831,9.129533,79.658852,66.629936
0.0595293,3.361459,7.963115,1.567005,8.784424,79.724327,67.113998
0.0698973,3.386598,7.815871,1.331176,8.621423,81.117805,66.573029
0.0796599,3.754108,8.196549,0.939724,9.064206,84.049217,65.391708
0.0896136,4.060566,9.083601,0.615310,9.968883,86.461281,65.914322
0.0995705,4.531027,10.168175,0.494403,11.142999,87.457016,65.981834
0.1095529,5.489904,10.633847,0.739808,11.990208,86.462547,62.694187
0.1195681,6.453571,10.265140,1.891419,12.271884,81.133873,57.842915
0.1295422,6.974309,9.767146,3.062184,12.386085,75.686478,54.470959
0.1394693,7.291541,9.658210,3.678691,12.648334,73.091515,52.948734
0.1495668,7.217321,9.916783,3.845088,12.853677,72.593857,53.953304
0.1595456,6.664260,9.901221,4.171896,12.643230,70.733002,56.056503
0.1695645,5.687426,8.271967,4.709395,11.088311,64.867241,55.489368
0.1795384,4.471172,8.045714,4.311957,10.164540,64.898972,60.938156
0.1895524,2.758120,8.081628,3.138798,9.097912,69.818077,71.156113
0.1995494,1.671153,7.890092,2.622848,8.480898,71.985039,78.041260
0.2096324,1.229423,7.363368,2.868254,7.997346,68.982651,80.521065
0.2196079,1.144428,6.560112,3.916914,7.725737,59.536087,80.104195
0.2296901,1.964442,5.833472,4.520253,7.636827,53.707905,71.388863
0.2396162,4.013879,8.683769,2.206257,9.817670,77.013405,65.192307
0.2495438,4.946421,10.439917,1.619677,11.665431,82.019028,64.648460
0.2595091,5.298368,11.228806,1.425747,12.497662,83.449371,64.739479
0.2697797,5.100847,11.337742,1.013944,12.473616,85.337448,65.777031
0.2796825,4.534618,10.989386,0.694318,11.908460,86.657494,67.577187
0.2896715,3.424906,9.564836,1.073799,10.216120,83.966591,70.298943
0.2996354,3.150769,8.866926,1.442507,9.520008,81.284767,70.437859
0.3096534,2.998738,8.376115,1.732205,9.063788,78.982277,70.302094
0.3196384,2.922123,8.103176,1.910573,8.823297,77.494263,70.169960
0.3297054,2.875436,7.983466,2.001553,8.718375,76.727737,70.192299
0.3397354,2.902970,7.997831,1.953669,8.729796,77.068077,70.050644
0.3502423,3.046622,8.100781,1.859098,8.852164,77.876701,69.389229
0.3601414,3.312378,8.283937,1.699883,9.082129,79.212448,68.205727
0.3698269,3.667917,8.485051,1.583764,9.378593,80.277863,66.622147
0.3797946,4.048595,8.657434,1.528698,9.678802,80.912483,64.937149
0.3897340,4.378995,8.781932,1.462857,9.921587,81.521294,63.497463
0.3996592,4.643554,8.850166,1.382651,10.089587,82.123543,62.314655
0.4096127,4.851850,8.825027,1.381454,10.165135,82.189262,61.198753
0.4195496,5.094861,8.738836,1.529895,10.230613,81.399681,59.757233
0.4295590,5.487510,8.653842,1.674744,10.382992,80.717819,57.620701
0.4396066,5.907693,8.507795,1.825579,10.517422,80.004158,55.224430
0.4495890,6.226121,8.213309,1.978808,10.494699,79.131645,52.835957
0.4595782,6.359000,7.921216,2.231396,10.400081,77.610542,51.243176
0.4696598,6.309918,7.700950,2.525883,10.271309,75.764008,50.669876
0.4796211,6.208165,7.504625,2.700660,10.107141,74.502098,50.400909
0.4897387,6.131551,7.382521,2.728193,9.977002,74.130447,50.288681
0.4996750,6.151901,7.297527,2.552219,9.879960,75.029434,49.868717
0.5096557,6.191406,7.244854,2.152387,9.770066,77.273094,49.483013
0.5198565,6.230910,7.265205,1.656788,9.713515,80.179314,49.382385
0.5297479,6.370971,7.401675,1.122881,9.830306,83.440994,49.279869
0.5396557,6.538565,7.595605,0.703895,10.046966,85.982536,49.276970
0.5496525,6.607996,7.790732,0.320823,10.220766,88.201225,49.695831
0.5596074,6.646304,7.918822,0.005986,10.338333,89.966827,49.993107
0.5697934,6.646304,7.940370,-0.254982,10.357985,91.410591,50.069759
0.5799178,6.676231,7.884106,-0.462081,10.341408,92.560974,49.742199
0.5899721,6.794744,7.738060,-0.659603,10.318973,93.664925,48.713825
0.5997548,6.973113,7.532158,-0.845153,10.299126,94.707024,47.207134
0.6098266,7.184999,7.271191,-1.058237,10.276881,95.910370,45.341606
0.6197439,7.416040,6.918046,-1.183933,10.210715,96.658424,43.010235
0.6297861,7.759608,6.552930,-1.182736,10.225032,96.642303,40.180840
0.6396927,8.216900,6.217742,-1.158794,10.369212,96.416397,37.114857
0.6496550,8.785523,5.971139,-1.069011,10.676269,95.746635,34.202248
0.6596722,9.435549,5.828684,-1.098939,11.144990,95.658775,31.705143
0.6697018,10.077195,5.710171,-1.015141,11.626970,95.008827,29.537754
0.6802226,10.663774,5.685032,-1.036689,12.128907,94.903206,28.062803
0.6903835,11.154586,5.738902,-1.095347,12.592043,94.990311,27.225281
0.6999589,11.496957,5.892130,-1.430536,12.997832,96.318748,27.134903
0.7097891,11.633426,6.032191,-1.866280,13.236575,98.105377,27.407749
0.7196962,11.548432,6.093243,-2.105700,13.226030,99.160973,27.817255
0.7298288,11.311406,6.070498,-2.108095,13.009339,99.325600,28.221146
0.7396816,10.890026,5.920861,-1.935712,12.545766,98.875740,28.532738
0.7496845,9.920375,5.662287,-1.391031,11.506968,96.943237,29.716581
0.7596674,9.654618,5.208586,-1.112107,11.026232,95.788704,28.346491
0.7696373,9.617508,5.118803,-0.974440,10.938379,95.110939,28.023605
0.7801524,9.647436,5.086482,-1.028310,10.954576,95.386307,27.799841
0.7900464,9.690532,5.018247,-1.149217,10.973145,96.011604,27.377403
0.8000314,9.743204,4.795586,-1.268927,10.933336,96.664787,26.206322
0.8098074,9.767146,4.475960,-1.318008,10.824440,96.993820,24.620420
0.8196763,9.588778,4.113238,-1.259350,10.509488,96.882278,23.217579
0.8297548,9.257181,3.775656,-1.462857,10.104006,98.324539,22.188700
0.8396461,8.822633,3.418920,-1.757344,9.623727,100.521553,21.182196
0.8495817,8.331821,3.057395,-1.729811,9.042077,101.029053,20.150816
0.8596225,7.882909,2.738967,-1.547851,8.487523,100.507713,19.160107
0.8696604,7.641095,2.529474,-1.253365,8.145888,98.850960,18.316380
0.8796378,7.602787,2.377442,-1.037886,8.033170,97.423370,17.364813
0.8897611,7.684190,2.309207,-0.913388,8.075487,96.494408,16.726265
0.8996708,7.711724,2.230199,-0.987608,8.088254,97.013550,16.129652
0.9097471,7.644686,2.200271,-1.096544,8.030245,97.848366,16.056723
0.9197727,7.412448,2.146402,-1.213860,7.811843,98.939255,16.149282
0.9297385,7.066486,1.960851,-1.325191,7.452268,100.243027,15.508591
0.9397054,6.797139,1.575385,-1.408988,7.118158,101.416679,13.049141
0.9497148,6.657078,1.043872,-1.408988,6.884156,101.810242,8.911773
0.9596321,6.712144,0.501585,-1.385046,6.871886,101.627754,4.273657
0.9696667,6.907272,0.099359,-1.408988,7.050214,101.528206,0.824129
0.9796160,7.056910,-0.168791,-1.282095,7.174415,100.294266,358.629822
0.9897327,7.220912,-0.330400,-1.511938,7.384897,101.813919,357.380219
0.9997265,7.295133,-0.402226,-1.721431,7.506269,103.257774,356.844116
1.0097314,7.322666,-0.462081,-1.989582,7.602196,105.171638,356.389252
1.0196029,7.248446,-0.519542,-2.218228,7.598054,106.974548,355.900269
1.0296712,7.149086,-0.708684,-2.637213,7.652879,110.157623,354.338806
1.0396087,6.956353,-0.970849,-2.943671,7.615681,112.738609,352.054962
1.0498790,6.840234,-1.339556,-3.435679,7.770914,116.239250,348.919708
1.0596427,6.918046,-1.774103,-3.999514,8.185531,119.249115,345.616699
1.0695590,7.413646,-2.205060,-4.762067,9.083046,121.619850,343.435822
1.0795832,8.275558,-2.419341,-5.426458,10.187469,122.185364,343.703827
1.0896183,9.329007,-2.588132,-5.989096,11.384114,121.741806,344.494476
1.0995138,10.419566,-2.797625,-6.364985,12.526257,120.539444,344.970703
1.1096185,11.757924,-2.984372,-6.983886,13.997498,119.929779,345.758057
1.1196330,13.379996,-3.363853,-7.296329,15.606929,117.872513,345.887787
1.1298481,15.120581,-3.889381,-7.091625,17.147898,114.428452,345.574860
1.1397033,16.695965,-4.598064,-6.305130,18.429653,110.006012,344.602448
1.1496463,17.743429,-5.438429,-5.391742,19.325544,106.200272,342.959503
1.1596799,18.002003,-6.274005,-4.984728,19.704891,104.653275,340.785675
1.1697136,17.866730,-6.548141,-5.322310,19.759180,105.626122,339.872162
1.1798909,17.827227,-6.275203,-5.857414,19.786295,107.219543,340.607880
1.1897407,18.201918,-5.740098,-6.551733,20.178795,108.946434,342.496979
1.1997584,19.055450,-5.237316,-7.387310,21.097677,110.496368,344.631958
1.2100804,20.311211,-5.421670,-8.781932,22.782936,112.672356,345.054504
1.2199334,19.226637,-5.583278,-9.702502,22.248037,115.855690,343.807068
1.2298783,17.438168,-5.755661,-9.130288,20.508034,116.436485,341.733948
1.2398024,15.417461,-6.017826,-9.548077,19.107018,119.981194,338.678040
1.2498019,14.683639,-6.090849,-9.179369,18.356703,120.003670,337.471069
1.2597936,15.024813,-5.979519,-9.561244,18.786085,120.594147,338.298615
1.2699084,15.867572,-5.566519,-9.202114,19.168852,118.689034,340.668579
1.2798084,16.502035,-4.853047,-8.391677,19.138691,116.006088,343.612030
1.2898813,16.652870,-4.095282,-8.127118,18.977341,115.356796,346.183960
1.2997779,16.988058,-3.335123,-8.929175,19.479408,117.283295,348.892853
1.3096607,17.444153,-2.436100,-8.524555,19.567858,115.826073,352.049988
1.3196975,17.618931,-1.766921,-8.847773,19.794743,116.549828,354.273224
1.3297784,18.121712,-0.742203,-5.906496,19.074432,108.038445,357.654663
1.3399549,18.047493,0.966060,-1.841141,18.166866,95.816689,3.064049
1.3498666,15.738285,4.169502,0.469264,16.287989,88.349060,14.838338
1.3596889,11.702858,8.360553,0.943315,14.413382,86.247467,35.542114
1.3696656,7.969100,12.299014,-0.822408,14.678170,93.211929,57.058929
1.3795995,2.488773,12.674904,-3.730166,13.444750,106.107719,78.891052
1.3896134,-7.633912,10.846931,-7.790732,15.382718,120.428322,125.137321
1.3997039,-15.562311,12.747927,-5.573701,20.874897,105.486122,140.677246
1.4098915,-19.013554,14.793773,-14.192827,27.960817,120.503899,142.114777
1.4197910,-29.744366,10.951078,-5.629965,32.192390,100.071968,159.787643
1.4298296,-35.832821,3.487155,1.768118,36.045494,87.188377,174.441635
1.4397115,-21.168335,0.494403,1.070208,21.201138,87.106544,178.662064
1.4496919,-6.254852,-0.495600,1.508347,6.453209,76.482880,184.530334
1.4597557,3.774459,-2.612074,0.128090,4.591936,88.401558,325.315247
1.4697820,10.304645,-4.951209,0.335188,11.437330,88.320618,334.336487
1.4798176,10.651803,-6.033388,2.612074,12.517412,77.955269,330.471954
1.4900836,6.060922,-5.876568,2.545036,8.817371,73.223511,315.884766
1.4999014,2.354697,-5.175067,0.968455,5.767480,80.333305,294.465912
1.5098114,1.511938,-4.258088,0.682347,4.569777,81.412628,289.548645
1.5198013,2.195483,-3.907337,2.469619,5.117270,61.144333,299.331085
1.5297153,3.484761,-4.357447,5.098453,7.558116,47.579498,308.650208
1.5397289,5.774815,-5.060145,5.250484,9.301674,55.634743,318.773743
1.5498875,7.769185,-5.604826,5.681441,11.137912,59.329556,324.192657
1.5598530,8.250419,-6.137536,6.637924,12.239313,57.156616,323.354218
1.5698451,7.139510,-6.777985,6.987478,12.072221,54.633369,316.488007
1.5797167,5.219360,-7.041347,6.324284,10.808277,54.187588,306.547485
1.5896560,3.211822,-6.722919,5.204995,9.088751,55.062302,295.535767
1.5999297,1.480814,-5.983110,4.808754,7.817578,52.039314,283.901306
1.6098336,0.084994,-5.055357,4.965574,7.086663,45.517380,270.963196
1.6197393,-0.927753,-4.216189,5.031415,6.629639,40.630268,257.590088
1.6300063,-1.100136,-3.309984,4.698621,5.851780,36.588348,251.614792
1.6400678,-0.669179,-2.567781,3.799598,4.634463,34.929493,255.393265
1.6498852,0.160412,-2.080561,3.493140,4.068967,30.853292,274.408783
1.6598197,1.308431,-1.869871,3.561375,4.229870,32.652489,304.982178
1.6696495,2.637213,-2.151190,3.485958,4.871798,44.312672,320.795685
1.6795459,3.904943,-2.724602,3.076549,5.668967,57.132362,325.095306
1.6895596,6.119579,-3.214216,2.962825,7.520556,66.798653,332.289978
1.6994934,7.030573,-3.120842,2.808398,8.188756,69.942810,336.063782
1.7094679,7.762002,-2.637213,2.977190,8.721653,70.040482,341.234314
1.7194961,8.372523,-2.166753,3.098097,9.186521,70.290962,345.490570
1.7294798,8.863335,-1.932121,2.815581,9.498384,72.756851,347.702454
1.7395040,9.265560,-1.951274,2.130840,9.705594,77.317535,348.107605
1.7494862,9.579201,-2.213439,1.341950,9.922763,82.227524,346.989166
1.7594968,10.146626,-2.522291,0.706290,10.479257,86.135399,346.040131
1.7695880,10.769119,-2.506729,0.110133,11.057566,89.429321,346.896576
1.7795341,11.362882,-2.243367,-0.083797,11.582521,90.414528,348.831757
1.7894688,11.925519,-1.650802,-0.094571,12.039605,90.450066,352.118866
1.7994421,12.304999,-0.831985,-0.360327,12.338357,91.673492,356.131927
1.8094697,12.409147,-0.045490,-0.579397,12.422750,92.673241,359.789978
1.8194774,12.282255,0.481235,-0.788889,12.316969,93.672249,2.243774
1.8296005,12.083536,0.748188,-0.861913,12.137319,94.072197,3.543115
1.8397013,11.675324,0.885855,-0.846350,11.739431,94.134308,4.338952
1.8496693,11.215638,0.804452,-0.836774,11.275543,94.255913,4.102566
1.8596573,10.964247,0.878672,-0.539892,11.012641,92.810043,4.581877
1.8696933,11.070788,1.067814,-0.300472,11.126225,91.547508,5.509324
1.8795757,11.382035,1.194707,0.116119,11.445153,89.418686,5.992066
1.8896236,11.984177,1.304840,0.603339,12.070091,87.134804,6.213900
1.8997015,12.805387,1.379060,1.019930,12.919753,85.472160,6.146707
1.9099399,13.710396,1.570596,1.508347,13.882249,83.762329,6.535039
1.9198102,14.358027,1.985990,1.839944,14.611040,82.765633,7.875135
1.9297642,14.684836,2.758120,2.076970,15.085273,82.086266,10.637420
1.9396688,14.486117,3.694253,1.990779,15.081720,82.414848,14.306641
1.9496995,14.136564,4.649539,1.625663,14.970085,83.765724,18.206121
1.9597524,13.723564,5.425261,1.066617,14.795517,85.865929,21.570101
1.9700048,12.691663,5.845443,0.635661,13.987551,87.395309,24.729544
1.9798435,11.312603,6.039374,0.344765,12.828402,88.459984,28.096085
1.9898895,10.085575,6.224925,0.058658,11.852086,89.716431,31.683329
2.0000169,9.302670,6.360197,-0.296881,11.272972,91.509094,34.360252
2.0102451,8.844181,6.393716,-0.841562,10.945655,94.409569,35.864262
2.0198658,8.842984,6.192603,-1.442507,10.891626,97.610718,35.002949
2.0297301,8.834604,5.598841,-1.557428,10.574632,98.469315,32.364063
2.0396261,8.708909,4.799177,-1.079785,10.002156,96.197456,28.857634
