Keuwl Accelerometer Data File
2019-06-26 17-06-23

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,1.829170,9.677363,0.592565,9.866528,86.556854,79.296494
0.0085070,1.723825,9.182961,0.994791,9.396167,83.922592,79.368172
0.0186000,1.819593,8.792706,1.516727,9.106210,80.412155,78.308052
0.0284830,1.843535,8.540117,1.684321,8.897705,79.088158,77.818611
0.0385530,1.771709,8.493430,1.742979,8.849592,78.640999,78.217201
0.0487420,1.821988,8.850166,1.614889,9.178941,79.866974,78.367020
0.0585840,2.073379,9.445126,1.285686,9.755116,82.426605,77.618904
0.0685400,2.258929,9.843760,1.073799,10.156546,83.931068,77.075630
0.0785570,2.286463,9.926360,1.070208,10.242357,84.002304,77.028603
0.0889390,2.468422,10.090364,1.219846,10.459281,83.302460,76.253616
0.0989850,2.737770,10.481815,1.420959,10.926251,82.527519,75.361816
0.1085710,2.816778,10.911574,1.594538,11.381531,81.946442,75.525337
0.1186290,2.598906,10.825383,1.442507,11.226044,82.617287,76.500191
0.1284760,2.273294,10.578780,1.413776,10.912251,82.555916,77.872040
0.1384800,1.660379,9.975441,1.446098,10.215551,81.861961,80.549942
0.1485450,0.960075,9.199720,1.492785,9.369366,80.832214,84.042229
0.1585220,0.924162,9.051279,1.618480,9.241169,79.913307,84.170135
0.1690090,0.930147,8.803479,1.649605,9.004867,79.444351,83.968689
0.1784990,1.537078,9.135077,1.719037,9.421641,79.487144,80.448822
0.1884850,2.184709,9.519346,1.760935,9.924303,79.779510,77.074341
0.1985020,2.681506,9.847352,1.759738,10.356520,80.217064,74.767281
0.2087350,2.861071,9.993398,1.695095,10.532192,80.738297,74.023788
0.2193590,2.665944,9.933543,1.649605,10.416512,80.888023,74.977081
0.2295380,2.268506,9.762358,1.584962,10.147012,81.013611,76.918182
0.2385740,1.856703,9.572019,1.480814,9.862236,81.364388,79.022545
0.2486910,1.594538,9.477448,1.380257,9.709257,81.827209,80.449684
0.2585050,1.453280,9.455899,1.303643,9.655337,82.240349,81.262558
0.2686910,1.440112,9.478644,1.276109,9.671973,82.418350,81.360985
0.2786960,1.513135,9.514558,1.268927,9.717334,82.496666,80.963715
0.2888070,1.632846,9.548077,1.325191,9.776916,82.209991,80.295555
0.2989900,1.777695,9.568427,1.387440,9.830564,81.886452,79.475159
0.3090940,1.906982,9.575610,1.449689,9.870688,81.554527,78.736908
0.3189910,1.974019,9.575610,1.486799,9.889370,81.353188,78.351616
0.3287680,1.982399,9.574412,1.497573,9.891512,81.291946,78.302101
0.3386270,1.975216,9.575610,1.498770,9.891416,81.284843,78.344742
0.3507960,1.951274,9.594764,1.479617,9.902334,81.406624,78.504601
0.3686770,1.880645,9.597157,1.411382,9.881004,81.787903,78.912888
0.3785800,1.851915,9.573215,1.392228,9.849586,81.874092,79.051506
0.3890560,1.869871,9.605537,1.353921,9.879063,82.122849,78.984230
0.3986470,1.904588,9.660604,1.328782,9.935813,82.314430,78.847168
0.4092770,1.950077,9.695320,1.283292,9.972405,82.606430,78.627502
0.4194720,1.953669,9.712079,1.294066,9.990791,82.557808,78.626251
0.4288690,1.960851,9.680955,1.320402,9.965405,82.386002,78.549797
0.4385820,1.971625,9.629479,1.388637,9.926857,81.958702,78.428680
0.4494580,1.989582,9.564836,1.450886,9.876719,81.552704,78.249466
0.4587750,1.989582,9.488221,1.521515,9.813246,81.080475,78.157249
0.4687090,2.001553,9.417592,1.577779,9.756364,80.693375,78.001274
0.4786770,1.996764,9.385271,1.602918,9.728295,80.516205,77.989120
0.4885910,1.994370,9.370906,1.610101,9.715133,80.460289,77.985245
0.4989720,2.005144,9.388862,1.584962,9.730541,80.625595,77.944664
0.5088160,2.032677,9.424775,1.537078,9.763236,80.941940,77.829224
0.5188680,2.043451,9.449914,1.509544,9.785463,81.125893,77.798218
0.5286730,2.038663,9.465476,1.505953,9.798943,81.159447,77.845375
0.5391120,2.012326,9.451111,1.521515,9.782022,81.051773,77.980103
0.5496060,1.975216,9.429564,1.534683,9.755686,80.949112,78.169273
0.5586680,1.965640,9.418790,1.514333,9.740151,81.055756,78.211937
0.5691040,1.956063,9.439140,1.497573,9.755321,81.169411,78.292374
0.5786000,1.952471,9.454702,1.483208,9.767468,81.265739,78.331985
0.5885400,1.958457,9.467871,1.448492,9.776209,81.479401,78.313026
0.5986860,1.953669,9.483433,1.425747,9.786984,81.623466,78.359428
0.6087330,1.921347,9.524135,1.426944,9.820229,81.644966,78.594543
0.6186000,1.923741,9.563639,1.424550,9.858667,81.691833,78.626640
0.6285509,1.933318,9.594764,1.413776,9.889185,81.780731,78.607605
0.6385950,1.947683,9.591172,1.428141,9.890584,81.697807,78.521011
