Keuwl Accelerometer Data File
2019-06-26 17-25-50

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,4.357447,8.337808,0.472855,9.419659,87.122612,62.407845
0.0100150,4.789600,8.526949,0.531513,9.794470,86.889221,60.677010
0.0199160,4.960786,8.593987,0.511162,9.936161,87.051140,60.004776
0.0299420,4.920084,8.621520,0.490811,9.938749,87.169373,60.287685
0.0400500,4.869806,8.716091,0.490811,9.996307,87.185684,60.807274
0.0500670,4.886566,8.962694,0.486023,10.219815,87.274162,61.400265
0.0601430,4.869806,9.058462,0.612916,10.302738,86.589432,61.737637
0.0701330,4.857835,8.948329,0.612916,10.200335,86.555145,61.503517
0.0800970,4.952406,8.829816,0.852336,10.159648,85.187561,60.713104
0.0900680,5.128380,8.844181,1.076194,10.279981,83.990791,59.892303
0.1000390,5.321113,9.011775,1.148020,10.528261,83.739922,59.439754
0.1109710,5.440824,9.208099,1.091756,10.750980,84.171600,59.422279
0.1202580,5.281609,9.163807,0.995988,10.623688,84.620529,60.042774
0.1303040,4.884171,8.939949,0.877475,10.224861,85.076950,61.350853
0.1400360,4.525041,8.711303,0.894234,9.857101,84.794983,62.550613
0.1504520,4.323928,8.577228,0.903811,9.647904,84.624680,63.246540
0.1600460,4.259285,8.536526,0.870292,9.579728,84.787651,63.483177
0.1701240,4.286818,8.544906,0.770933,9.590962,85.389526,63.357941
0.1800110,4.320337,8.570045,0.640449,9.618792,86.182243,63.246384
0.1899980,4.472369,8.805874,0.563834,9.892593,86.732620,63.074680
0.2002630,4.449624,8.868123,0.464475,9.932698,87.319740,63.354568
0.2104210,4.404134,8.888474,0.403423,9.927945,87.671143,63.642128
0.2206830,4.307169,8.906430,0.331597,9.898796,88.080307,64.191490
0.2304760,4.186262,8.811859,0.361524,9.762395,87.877716,64.588951
0.2400960,4.193444,8.699332,0.486023,9.669518,87.118904,64.263977
0.2506800,4.355053,8.661025,0.561440,9.710564,86.685455,63.305222
0.2600400,4.523844,8.670602,0.617704,9.799289,86.385933,62.446918
0.2703980,4.607641,8.661025,0.617704,9.829816,86.397171,61.987148
0.2801840,4.612430,8.646660,0.636858,9.820632,86.281822,61.922985
0.2902970,4.566940,8.651448,0.646434,9.804202,86.219490,62.171253
0.3006480,4.538209,8.653842,0.633266,9.792107,86.292030,62.326782
0.3107030,4.527435,8.664616,0.605733,9.794904,86.454475,62.412029
0.3200910,4.554969,8.664616,0.597353,9.807147,86.507950,62.269196
0.3301030,4.581305,8.659827,0.599748,9.815328,86.496864,62.119835
0.3399650,4.580108,8.672996,0.610521,9.827053,86.438110,62.161987
0.3505800,4.584896,8.705317,0.617704,9.858265,86.407578,62.225227
0.3606200,4.578911,8.728063,0.604536,9.874764,86.490143,62.317623
0.3707010,4.595670,8.754398,0.608127,9.906034,86.480423,62.302521
0.3802760,4.594473,8.755595,0.565032,9.903983,86.729446,62.311890
0.3902390,4.572925,8.704121,0.571017,9.848828,86.676231,62.283699
0.4003480,4.545392,8.628703,0.638055,9.773547,86.256851,62.220825
0.4103620,4.564546,8.614338,0.673968,9.772212,86.045296,62.081879
0.4204850,4.596867,8.625112,0.673968,9.796835,86.055252,61.944027
0.4303150,4.616021,8.664616,0.688333,9.841596,85.989388,61.953815
0.4401150,4.633977,8.700529,0.672771,9.880566,86.095695,61.959846
0.4501260,4.649539,8.720880,0.659603,9.904900,86.181641,61.935680
0.4601040,4.645948,8.752005,0.666785,9.931114,86.150208,62.038673
0.4709940,4.622006,8.712500,0.656011,9.884378,86.194565,62.053921
0.4800670,4.602853,8.655039,0.661997,9.825182,86.136620,61.995422
0.4901890,4.586093,8.623915,0.693121,9.792067,85.940979,61.996494
0.5010210,4.563348,8.620323,0.699107,9.778695,85.900261,62.104557
0.5101410,4.558560,8.633492,0.665588,9.785737,86.099953,62.165550
0.5202129,4.556166,8.674192,0.652420,9.819670,86.190453,62.289059
0.5304419,4.546589,8.705317,0.615310,9.840358,86.415001,62.422962
0.5402860,4.532224,8.731653,0.590171,9.855513,86.566940,62.568123
0.5509170,4.525041,8.731653,0.553061,9.850058,86.781265,62.605267
0.5623730,4.505888,8.688558,0.566229,9.803809,86.688980,62.588737
0.5706820,4.516662,8.655039,0.606930,9.781528,86.442589,62.442039
