Keuwl Accelerometer Data File
2019-06-28 13-18-15

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,0.359740,0.904354,0.357300,1.036790,69.841316,68.307976
0.0097720,0.342168,0.868600,0.400010,1.015654,66.806061,68.498985
0.0195480,0.342290,0.852858,0.419778,1.010319,65.449745,68.132187
0.0295550,0.337165,0.842364,0.408918,0.995224,65.739853,68.185715
0.0395280,0.335701,0.830161,0.416484,0.987583,65.056770,67.982559
0.0496710,0.353151,0.858837,0.425758,1.021561,65.369057,67.647713
0.0595860,0.371211,0.902524,0.418924,1.062000,66.767250,67.642464
0.0696480,0.381828,0.925221,0.416850,1.084246,67.389755,67.574654
0.0796580,0.370113,0.919974,0.429419,1.080618,66.585358,68.084686
0.0899600,0.296408,0.843218,0.401474,0.979824,65.811432,70.632431
0.1009100,0.289208,0.865793,0.353517,0.978884,68.829590,71.528717
0.1101160,0.279446,0.913750,0.353273,1.018740,69.709854,72.995178
0.1198140,0.286767,0.947796,0.376580,1.059418,69.178375,73.166176
0.1296760,0.305316,0.946942,0.372309,1.062323,69.484116,72.129501
0.1397030,0.320935,0.922780,0.372675,1.045663,69.120651,70.822754
0.1497230,0.336311,0.910822,0.386587,1.045060,68.289429,69.733887
0.1604030,0.345951,0.905330,0.388539,1.044159,68.154366,69.086792
0.1699730,0.335701,0.892761,0.410138,1.038235,66.731895,69.392479
0.1796080,0.337897,0.877264,0.426612,1.032359,65.591454,68.934723
0.1904810,0.318495,0.869698,0.380607,1.001337,67.660179,69.886612
0.1999180,0.304583,0.864085,0.376458,0.990522,67.662575,70.582825
0.2102190,0.305438,0.868112,0.375604,0.993976,67.797546,70.616013
0.2198470,0.303485,0.865183,0.373286,0.989943,67.847206,70.670364
0.2297090,0.300923,0.857983,0.367672,0.980751,67.982582,70.672577
0.2408230,0.300557,0.856519,0.362303,0.977355,68.241356,70.663788
0.2497000,0.302875,0.858227,0.360717,0.978981,68.379250,70.561668
0.2597210,0.301899,0.856031,0.360473,0.976664,68.340767,70.573639
0.2700410,0.298604,0.853102,0.362791,0.973943,68.130287,70.708855
0.2796890,0.300679,0.850906,0.366330,0.973984,67.906769,70.538475
0.2898560,0.304217,0.849807,0.366574,0.974216,67.896812,70.303452
0.3000300,0.307390,0.849075,0.365354,0.974115,67.971848,70.098259
0.3100280,0.310197,0.848953,0.371211,0.977109,67.672035,69.928337
0.3200690,0.312637,0.852614,0.377557,0.983484,67.424728,69.862968
0.3298720,0.315810,0.858227,0.382682,0.991330,67.292389,69.797417
0.3397720,0.322156,0.860546,0.382926,0.995468,67.376785,69.476013
0.3501570,0.326671,0.863108,0.387563,1.000937,67.219604,69.269272
0.3599460,0.328257,0.865793,0.393786,1.006190,66.960609,69.236267
0.3700090,0.327525,0.866281,0.395739,1.007137,66.862785,69.289330
0.3798960,0.325328,0.868234,0.398545,1.009211,66.739761,69.458954
0.3898420,0.324474,0.869820,0.400376,1.011025,66.671021,69.542679
0.3999590,0.326549,0.871895,0.401474,1.013911,66.673775,69.467690
0.4102680,0.331552,0.874091,0.400498,1.017035,66.809486,69.227745
0.4197650,0.336799,0.878728,0.402694,1.023601,66.833183,69.029167
0.4299350,0.338507,0.881901,0.404159,1.027463,66.836525,69.001282
0.4402260,0.339972,0.881901,0.402572,1.027324,66.929398,68.918411
0.4497350,0.337775,0.882511,0.401108,1.026550,66.999825,69.055984
0.4597240,0.332284,0.882145,0.396471,1.022635,67.188812,69.359749
0.4702630,0.326549,0.881169,0.390614,1.017679,67.429008,69.666008
0.4797150,0.323986,0.877264,0.390614,1.013478,67.330246,69.730095
0.4898740,0.325084,0.874213,0.393176,1.012184,67.142311,69.601883
0.4997970,0.332040,0.869210,0.395983,1.011226,66.946732,69.093040
0.5104350,0.333504,0.869820,0.397935,1.012998,66.869331,69.022301
0.5201610,0.336555,0.871773,0.399400,1.016256,66.858025,68.890511
0.5304200,0.338385,0.874457,0.400254,1.019501,66.883766,68.845245
0.5397130,0.337287,0.876776,0.401230,1.021510,66.872330,68.958748
0.5502970,0.332528,0.874701,0.399888,1.017638,66.861397,69.185104
0.5598610,0.330087,0.870308,0.399400,1.012874,66.776230,69.229439
0.5699960,0.329843,0.867257,0.395373,1.008589,66.920639,69.176727
0.5797420,0.330454,0.865793,0.392078,1.006242,67.067528,69.109283
0.5905090,0.334847,0.866647,0.389027,1.007245,67.279930,68.874962
0.5997540,0.336555,0.865793,0.390370,1.007599,67.205589,68.757675
0.6097560,0.337287,0.865183,0.392200,1.008030,67.103004,68.701935
0.6199220,0.334236,0.864207,0.391590,1.005937,67.090378,68.855766
0.6298280,0.329599,0.864329,0.391590,1.004511,67.055992,69.126366
0.6406520,0.326549,0.862254,0.392566,1.002110,66.937218,69.257576
0.6504070,0.325694,0.861034,0.392566,1.000782,66.904846,69.280396
0.6597470,0.327769,0.860790,0.393542,1.001632,66.864868,69.154327
0.6704270,0.327281,0.861522,0.395251,1.002774,66.786575,69.198883
0.6798560,0.330087,0.859692,0.397325,1.002943,66.661705,68.995193
0.6907950,0.333382,0.860546,0.398179,1.005102,66.661766,68.823242
0.7000850,0.334114,0.861034,0.397935,1.005666,66.690781,68.791832
0.7106730,0.332650,0.861034,0.397935,1.005181,66.678856,68.876564
0.7205920,0.332528,0.860180,0.397569,1.004264,66.679047,68.864510
0.7300370,0.334602,0.859936,0.399644,1.005566,66.582291,68.738899
0.7398320,0.335213,0.860302,0.401352,1.006762,66.505798,68.711853
0.7497540,0.334725,0.861522,0.403793,1.008618,66.400398,68.767509
0.7598010,0.337287,0.861888,0.405989,1.010664,66.315155,68.627846
0.7699890,0.341314,0.864573,0.409894,1.015871,66.203445,68.457001
0.7798020,0.345463,0.863841,0.413311,1.018033,66.046837,68.202774
0.7903320,0.349490,0.863963,0.414775,1.020105,66.008522,67.975693
0.8002920,0.351564,0.865549,0.415874,1.022606,66.003548,67.894234
0.8099490,0.348758,0.865305,0.413799,1.020595,66.080742,68.048294
0.8207490,0.342656,0.864451,0.407210,1.015140,66.350754,68.377312
0.8303530,0.335335,0.860546,0.401230,1.006963,66.518326,68.710297
0.8399130,0.330576,0.857617,0.398668,1.001860,66.551323,68.920441
0.8499460,0.326305,0.857129,0.396593,0.999215,66.615189,69.158432
0.8597249,0.324596,0.856275,0.395007,0.997296,66.666801,69.239319
0.8700350,0.325938,0.857129,0.395251,0.998564,66.682922,69.179810
0.8797159,0.328013,0.856519,0.399034,1.000222,66.487770,69.045128
0.8900620,0.332040,0.855543,0.400010,1.001105,66.448814,68.788544
0.8998899,0.335335,0.855421,0.401108,1.002537,66.416016,68.594254
0.9100100,0.337897,0.856885,0.403549,1.005623,66.341019,68.479088
0.9202110,0.340582,0.858349,0.404403,1.008118,66.350128,68.357468
0.9301140,0.339240,0.861522,0.405257,1.010711,66.361649,68.507080
0.9403399,0.338019,0.859936,0.405501,1.009048,66.305176,68.541443
0.9499969,0.336067,0.857129,0.407210,1.006693,66.140068,68.590637
0.9606950,0.334725,0.856031,0.407576,1.005459,66.086136,68.643547
0.9701110,0.333870,0.857007,0.407576,1.006006,66.099960,68.715248
0.9810560,0.331064,0.855421,0.404525,1.002491,66.201599,68.842636
0.9905800,0.327891,0.854078,0.406111,1.000944,66.063225,68.997604
0.9999079,0.325084,0.854811,0.405257,1.000307,66.100555,69.178200
1.0102350,0.320691,0.856153,0.402450,0.998903,66.240875,69.465439
1.0198950,0.316786,0.861400,0.395373,0.999341,66.694519,69.808624
1.0298910,0.317641,0.864573,0.391956,1.001005,66.948250,69.826874
1.0399020,0.320325,0.866769,0.391346,1.003518,67.047134,69.717590
1.0496850,0.321545,0.866647,0.391834,1.003993,67.028358,69.644028
1.0598410,0.323376,0.865915,0.391224,1.003712,67.059372,69.521866
1.0702870,0.326427,0.865549,0.390492,1.004098,67.114059,69.336914
1.0797429,0.329355,0.864695,0.389637,1.003987,67.164284,69.148567
1.0905379,0.332406,0.862498,0.392200,1.004101,67.008263,68.923393
1.1007979,0.337165,0.859082,0.398668,1.005305,66.636452,68.571404
1.1106019,0.344243,0.856519,0.407576,1.009082,66.177315,68.104355
1.1196349,0.352907,0.851028,0.418802,1.012021,65.554489,67.477043
1.1299419,0.363523,0.844804,0.432714,1.016407,64.803223,66.717560
1.1396790,0.373286,0.843218,0.441622,1.022442,64.410011,66.121422
1.1498240,0.379387,0.846879,0.442232,1.027962,64.519600,65.868446
1.1599669,0.378533,0.857129,0.436374,1.033625,65.027786,66.172371
1.1701460,0.370967,0.867135,0.422707,1.033548,65.858818,66.838394
1.1797899,0.352053,0.868478,0.405013,1.020897,66.626534,67.933968
1.1896349,0.330698,0.863108,0.385000,1.001270,67.386559,69.035805
1.1995609,0.311661,0.856763,0.375116,0.985844,67.635185,70.010345
1.2097709,0.304217,0.859814,0.366086,0.982775,68.129982,70.515320
1.2199240,0.293723,0.869820,0.368282,0.989188,68.141975,71.341080
1.2299690,0.288354,0.884708,0.355713,0.996186,69.079315,71.947601
