Keuwl Accelerometer Data File
2019-06-26 17-15-46

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,2.612074,9.417592,0.434548,9.782781,87.454102,74.498055
0.0154560,2.776077,9.173384,0.767342,9.614904,85.422501,73.162979
0.0254780,2.765303,9.227253,0.778116,9.664085,85.381760,73.317123
0.0354900,2.749741,9.203311,0.779313,9.636874,85.361549,73.365044
0.0455870,2.886210,9.173384,0.851139,9.654305,84.942146,72.534927
0.0555660,2.975993,9.364920,0.761356,9.855857,85.569542,72.370735
0.0656400,2.873042,9.453506,0.709881,9.905910,85.890526,73.095299
0.0757480,2.693477,9.323022,0.804452,9.737592,85.261223,73.885674
0.0856920,2.823961,9.376891,0.731429,9.820174,85.728523,73.239708
0.0961800,2.728193,9.179369,1.149217,9.644924,83.156807,73.447571
0.1055950,2.912546,9.012972,1.194707,9.546932,82.811134,72.091736
0.1158690,3.338714,9.240421,1.296460,9.910257,82.483017,70.134392
0.1256100,3.740940,9.637859,1.387440,10.431105,82.356445,68.786255
0.1357750,3.798401,9.794679,1.516727,10.614332,81.784645,68.803581
0.1456340,3.581726,9.726444,1.418565,10.461587,82.206833,69.783966
0.1556750,3.096900,9.637859,1.139640,10.187144,83.576851,72.186409
0.1666270,2.468422,9.570822,0.890643,9.924061,84.851013,75.537941
0.1756520,2.161964,9.657013,0.544681,9.911037,86.849609,77.380981
0.1856080,2.389413,9.911995,0.456095,10.206123,87.438690,76.446701
0.1957570,2.492364,9.690532,0.420182,10.014730,87.595367,75.576385
0.2056580,2.547431,9.464279,0.556652,9.816916,86.749397,74.935150
0.2156540,2.650381,9.482236,0.693121,9.870042,85.973106,74.383781
0.2255250,2.713828,9.561244,0.702698,9.963736,85.955826,74.154137
0.2360840,2.735375,9.630676,0.639252,10.031991,86.346565,74.144005
0.2460250,2.612074,9.461885,0.582988,9.833112,86.601036,74.567154
0.2560180,2.536657,9.259575,0.673968,9.624374,85.984451,74.679718
0.2656910,2.591723,9.232041,0.818817,9.623829,85.119247,74.318901
0.2760160,2.786851,9.455899,0.859518,9.895420,85.016998,73.578651
