Keuwl Accelerometer Data File
2019-06-26 17-42-59

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,2.998738,8.510190,-0.070629,9.023344,90.448479,70.589058
0.0098760,3.707421,8.129512,0.433351,8.945486,87.223305,65.484894
0.0204410,4.582502,8.279149,0.591368,9.481211,86.423988,61.035511
0.0297640,5.055357,8.571242,0.647632,9.972074,86.276329,59.467705
0.0396990,4.952406,8.639477,0.647632,9.979294,86.279030,60.177376
0.0497150,4.681861,8.508993,0.821211,9.746649,85.166771,61.179306
0.0599460,4.596867,8.434772,0.831985,9.642032,85.049942,61.410053
0.0701250,4.789600,8.418014,0.988805,9.735551,84.170616,60.361404
0.0799550,5.128380,8.516175,1.197101,10.012920,83.133545,58.943951
0.0899970,5.500679,9.006987,1.294066,10.632868,83.009529,58.587070
0.1000160,5.665878,9.926360,0.979228,11.471429,85.103134,60.282658
0.1097870,5.324705,10.699687,0.502782,11.961964,87.591049,63.542744
0.1198510,4.638766,10.366894,0.208296,11.359314,88.949310,65.893417
0.1300410,3.821146,9.143456,0.642843,9.930619,86.288452,67.319443
0.1399490,3.598485,8.517372,1.086968,9.310007,83.295280,67.096542
0.1498500,3.744531,8.361750,1.126472,9.230888,82.990562,65.876366
0.1602990,3.875015,8.574833,0.846350,9.447742,84.860420,65.681519
0.1699490,3.948039,8.993818,0.596156,9.840283,86.526711,66.299850
0.1799890,4.028244,9.323022,0.421380,10.164795,87.624138,66.632034
0.1899780,4.135983,9.384073,0.292093,10.259265,88.368507,66.214752
0.1999870,4.207809,9.249998,0.260968,10.165442,88.528938,65.539284
0.2102630,4.211401,9.017760,0.331597,9.958205,88.091766,64.966866
0.2203450,4.127604,8.750807,0.417788,9.684435,87.527481,64.747559
0.2299080,4.007894,8.544906,0.430956,9.447981,87.385628,64.871590
0.2404140,3.956418,8.476671,0.420182,9.363960,87.428146,64.979561
0.2498380,3.951630,8.508993,0.402226,9.390428,87.545067,65.089546
0.2599930,3.960010,8.586804,0.354342,9.462582,87.853966,65.242088
0.2699050,3.936068,8.661025,0.311246,9.518553,88.126160,65.560226
0.2799790,3.951630,8.747216,0.290895,9.602801,88.264084,65.688522
0.2898520,4.007894,8.786720,0.325611,9.663110,88.068977,65.480812
0.3001290,4.102465,8.803479,0.392649,9.720372,87.684937,65.014252
0.3099000,4.164714,8.815451,0.509965,9.763046,87.005836,64.712379
0.3203000,4.234146,8.835801,0.603339,9.816486,86.476280,64.396103
0.3298200,4.279635,8.847773,0.687136,9.852437,86.000786,64.187111
0.3407060,4.305972,8.883685,0.764947,9.901838,85.569313,64.140274
0.3499550,4.317943,8.944737,0.786495,9.963511,85.472504,64.231743
0.3605290,4.289212,8.965088,0.773327,9.968359,85.550629,64.431915
0.3698160,4.277241,8.979453,0.746991,9.974135,85.704941,64.529831
0.3799520,4.302381,8.986636,0.690727,9.987352,86.034248,64.417084
0.3899020,4.349067,8.971074,0.681150,9.992924,86.091499,64.136459
0.4006250,4.484340,8.913613,0.761356,10.007071,85.636620,63.293541
0.4105610,4.493917,8.923190,0.791284,10.022212,85.471611,63.269161
0.4202760,4.442441,8.904037,0.791284,9.982148,85.453400,63.484272
0.4300800,4.338294,8.911219,0.732626,9.938177,85.772415,64.041557
0.4403950,4.235343,8.957906,0.647632,9.929835,86.260468,64.694977
0.4501790,4.173094,8.993818,0.547075,9.929893,86.841759,65.108894
0.4603380,4.171896,9.029732,0.477643,9.958360,87.250809,65.202225
0.4700340,4.191050,9.016563,0.468066,9.954015,87.304794,65.070206
0.4798770,4.203021,8.971074,0.464475,9.917727,87.315697,64.896530
0.4899240,4.220978,8.899248,0.476446,9.861049,87.230621,64.624680
0.5001390,4.223372,8.858546,0.529119,9.828055,86.913841,64.510208
0.5099640,4.247314,8.869320,0.591368,9.851610,86.558609,64.411308
0.5198790,4.283227,8.918402,0.641646,9.914415,86.289307,64.346497
0.5303430,4.294001,8.931569,0.641646,9.930915,86.295486,64.323303
0.5399770,4.278439,8.919599,0.644040,9.913580,86.275131,64.374496
0.5499120,4.226963,8.876503,0.652420,9.853181,86.203430,64.536354
0.5600530,4.189853,8.822633,0.641646,9.788025,86.241325,64.597038
0.5700270,4.134786,8.737639,0.626084,9.686835,86.294250,64.675766
0.5805010,4.072537,8.680179,0.664391,9.611060,86.036110,64.865128
0.5901620,4.060566,8.672996,0.691924,9.601448,85.867424,64.911713
0.6000230,4.107253,8.699332,0.700304,9.645638,85.836479,64.726395
0.6097780,4.158728,8.780735,0.726640,9.742912,85.722824,64.656845
0.6198310,4.179079,8.838196,0.738611,9.804283,85.679497,64.693207
0.6297500,4.170700,8.827422,0.712275,9.789047,85.827332,64.710632
0.6400819,4.173094,8.827422,0.711078,9.789981,85.834755,64.697929
0.6500520,4.173094,8.848969,0.736217,9.811269,85.696602,64.751862
0.6600890,4.186262,8.911219,0.744597,9.873653,85.675079,64.837067
0.6703410,4.197036,8.938752,0.723049,9.901475,85.812286,64.848412
0.6800420,4.209007,8.791509,0.612916,9.766373,86.401878,64.416847
0.6901990,4.294001,8.487445,0.571017,9.528967,86.564529,63.164066
0.6999640,4.484340,8.184579,0.690727,9.358084,85.767105,61.281616
0.7110250,4.833893,7.947553,0.812831,9.337603,85.006126,58.691025
0.7199390,5.274426,7.773973,0.798466,9.428244,85.141869,55.844189
0.7299780,5.706580,7.679402,0.852336,9.605454,84.909187,53.383881
0.7401320,6.038177,7.603985,0.861913,9.747977,84.927307,51.547596
0.7498850,6.172252,7.432799,0.684742,9.685663,85.946014,50.293507
0.7600190,6.199785,7.264008,0.440533,9.560189,87.358879,49.519451
0.7698200,6.193800,7.219715,0.331597,9.518267,88.003525,49.373676
0.7798240,6.189012,7.236475,0.257377,9.525579,88.451706,49.461208
0.7897950,6.215348,7.072472,-0.057461,9.415610,90.349663,48.690720
0.8005330,6.248867,6.877345,-0.349553,9.298839,92.154320,47.741207
0.8098460,6.295553,6.829460,-0.469264,9.300307,92.892189,47.329430
0.8201980,6.442797,6.894104,-0.605733,9.455433,93.672989,46.938091
0.8302570,6.659472,6.907272,-0.847547,9.632098,95.048096,46.046406
0.8405010,6.841431,6.926425,-0.833182,9.771117,94.891548,45.353706
0.8499050,6.973113,6.959944,-0.945710,9.897449,95.483025,44.945850
0.8600270,7.198167,7.111976,-0.993594,10.167646,95.607956,44.654907
0.8710150,7.681796,7.235278,-1.301249,10.632614,97.029640,43.285458
0.8800380,7.745243,7.140707,-1.489193,10.639369,98.046112,42.674427
0.8899080,7.773973,6.977901,-1.661576,10.577645,99.037666,41.911079
0.9005539,7.722497,6.797139,-1.686715,10.425117,99.311005,41.353382
0.9101639,7.903260,6.640318,-1.661576,10.455438,99.144203,40.036976
0.9207530,8.070854,6.526594,-1.602918,10.502593,98.778854,38.961155
0.9300880,8.021772,6.394913,-1.635240,10.388347,99.056648,38.561661
0.9405140,8.051701,6.277597,-1.760935,10.360454,99.785904,37.942154
0.9500220,8.196549,6.206968,-1.841141,10.445079,100.152504,37.135406
0.9601180,8.429984,6.245275,-1.757344,10.637497,99.509018,36.532551
0.9699559,8.495825,6.180632,-1.578976,10.624143,98.547050,36.035534
0.9804339,8.475474,6.015432,-1.544260,10.507322,98.451370,35.365067
0.9900590,8.312668,5.718551,-1.636437,10.221556,99.212509,34.525330
0.9999900,8.180987,5.432444,-1.726219,9.970949,99.969559,33.585464
1.0105211,8.238448,5.226542,-1.850718,9.930454,100.740898,32.391392
1.0205760,8.456321,5.006276,-2.108095,10.050683,102.107491,30.626204
1.0303559,8.626308,4.770447,-2.331953,10.129579,103.309563,28.943092
1.0409060,8.787917,4.513070,-2.485181,10.186826,104.120399,27.182949
1.0506010,8.772355,4.169502,-2.547431,10.041333,104.696236,25.421751
1.0600140,8.787917,3.806781,-2.592921,9.921809,105.149315,23.421465
1.0705810,8.832211,3.594894,-2.634819,9.893103,105.445930,22.147348
1.0805960,8.917204,3.465607,-2.817975,9.973362,106.412468,21.238256
1.0903510,9.218874,3.452439,-3.088520,10.317264,107.418839,20.530766
1.1002539,9.503783,3.535039,-3.457227,10.713115,108.826881,20.403248
1.1107900,9.985018,3.830723,-4.285621,11.521353,111.837288,20.989164
1.1208700,10.755951,4.164714,-5.108029,12.614567,113.886803,21.166449
1.1298730,11.614272,4.242526,-5.732916,13.629257,114.874557,20.066519
1.1408020,12.362460,3.895366,-5.638345,14.134894,113.509148,17.489449
1.1500450,13.012486,3.371036,-5.038598,14.355353,110.547928,14.523845
1.1602069,14.055161,3.062184,-5.213374,15.300451,109.921562,12.290906
1.1701610,15.643714,3.117251,-5.883750,17.001810,110.246887,11.269456
1.1803740,17.374722,3.224990,-6.675035,18.890144,110.693008,10.515224
1.1908380,19.426552,3.223793,-7.736863,21.157572,111.449326,9.422240
1.2007719,21.228189,2.367866,-8.277952,22.907799,111.183716,6.364660
1.2108209,22.096088,0.629675,-8.273164,23.602518,110.519150,1.632323
1.2202870,22.822727,-1.316811,-8.536526,24.402523,110.476395,356.697845
1.2304900,23.809139,-2.896984,-9.615114,25.840242,111.845093,353.062622
1.2401279,25.622747,-3.354277,-11.598710,28.325014,114.172577,352.541809
1.2509799,28.291084,-2.802413,-12.841301,31.195158,114.308151,354.342926
1.2599701,28.522125,-2.396596,-10.055647,30.337622,109.357292,355.196960
1.2700440,24.982298,-2.791639,-9.321824,26.810537,110.346245,353.623962
1.2809479,21.464018,-3.260903,-11.945869,24.779858,118.821327,351.361450
1.2901250,19.351135,-3.375824,-12.533646,23.301394,122.540291,350.104279
1.3003410,17.687164,-2.816778,-12.691663,21.951044,125.322662,350.951324
1.3107060,15.896302,-1.618480,-10.797850,19.284851,124.049820,354.186462
1.3202569,14.281413,-0.445322,-10.036493,17.461050,125.085152,358.213989
1.3300010,13.186066,1.017536,-8.183381,15.552345,121.747925,4.412627
1.3405091,12.764687,3.483563,-4.684256,14.036192,109.495140,15.264666
1.3501990,12.752715,10.941502,-5.449203,17.664711,107.967628,40.628746
1.3600470,12.026075,15.271416,-7.899669,20.982073,112.116814,51.779949
1.3700470,9.679757,17.899052,-11.760319,23.502741,120.025192,61.595600
1.3802069,7.728483,19.039888,-18.388666,27.575169,131.824875,67.907272
1.3899640,5.359420,22.717382,-19.662382,30.519045,130.110657,76.725662
1.4009941,0.183156,24.661474,-8.869320,26.208525,109.780251,89.574486
1.4107939,-4.253299,20.666750,3.869030,21.451677,79.609253,101.629326
1.4211190,-12.968193,12.879608,20.628443,27.560678,41.541660,135.196365
1.4307110,-27.512968,12.527660,19.045874,35.730255,57.788498,155.518494
1.4401640,-37.950493,14.732720,7.520187,41.398624,79.533936,158.783340
1.4513170,-38.452076,10.558430,7.369353,40.550587,79.529320,164.645767
1.4600729,-29.905973,1.775301,7.566875,30.899458,75.824844,176.602753
1.4700600,-21.115662,-4.811148,8.072051,23.112255,69.558296,192.835571
1.4801359,-13.376405,-9.170990,9.278728,18.685022,60.225586,214.434906
1.4901559,-4.210204,-10.570400,5.712565,12.731558,63.340118,248.282547
1.5000060,6.013038,-9.386468,0.227449,11.149625,88.831100,302.643921
1.5101440,11.069592,-7.795521,-5.688623,14.685586,112.790390,324.845703
1.5201510,10.070012,-6.224925,-5.840655,13.201064,116.259552,328.277100
1.5305830,7.645883,-5.614403,-2.832341,9.899657,106.624908,323.710022
1.5407499,7.356185,-6.724115,-2.545036,10.286126,104.325142,317.570313
1.5499350,9.873688,-8.735245,-4.537012,13.941976,108.991089,318.500824
1.5605869,13.272257,-11.251551,-4.309563,17.925470,103.911072,319.710388
1.5703920,15.235502,-14.277822,-0.045490,20.880106,90.124825,316.858551
1.5810119,14.840459,-15.529989,3.222595,21.721071,81.467949,313.699371
1.5904490,13.409924,-13.285425,3.774459,19.250328,78.692619,315.267212
1.6001979,11.683704,-9.628283,3.478775,15.534306,77.059357,320.508820
1.6108940,10.961852,-6.812701,3.299210,13.321406,75.660782,328.139374
1.6201810,10.783484,-5.413290,2.955642,12.422684,76.236015,333.343414
1.6302240,10.376471,-5.120000,2.964022,11.944495,75.631958,333.737152
1.6408299,9.448717,-5.396531,3.110068,11.316948,74.049004,330.267639
1.6500739,8.400057,-5.726931,2.853889,10.559516,74.319847,325.714905
1.6603529,7.333440,-5.808333,2.381034,9.653258,75.720284,321.619568
1.6698979,6.160281,-5.665878,1.974019,8.599301,76.729080,317.393890
1.6802419,4.999093,-5.230134,1.540669,7.397222,77.978622,313.706116
1.6898319,3.910928,-4.557363,1.158794,6.116185,79.078529,310.634735
1.6999409,2.879028,-4.072537,1.138443,5.115703,77.141800,305.257904
1.7106559,2.291251,-3.884592,1.164779,4.657961,75.518814,300.533386
1.7199640,2.269703,-3.854665,0.866701,4.556442,79.034698,300.490417
1.7301109,2.586935,-3.829526,0.423774,4.640807,84.760757,304.039948
1.7403160,2.962825,-3.824737,-0.028730,4.838158,90.340240,307.763062
1.7501880,3.155558,-3.720589,-0.368707,4.892471,94.322029,310.302399
1.7605540,3.071761,-3.420117,-0.441730,4.618229,95.488693,311.928436
1.7710059,2.560599,-2.291251,-0.095768,3.437392,91.596504,318.177490
1.7801670,2.560599,-2.291251,-0.095768,3.437392,91.596504,318.177490
