Keuwl Accelerometer Data File
2019-06-28 13-18-03

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,0.124591,0.896910,0.209157,0.929364,76.993950,82.091560
0.0099580,0.118246,0.751330,0.398790,0.858785,62.330891,81.056046
0.0207750,0.147411,0.673232,0.525211,0.866498,52.689709,77.649452
0.0299950,0.304461,0.821863,0.424538,0.973852,64.155098,69.672707
0.0399010,0.348270,0.880437,0.409894,1.031733,66.591316,68.417992
0.0499170,0.377557,0.919364,0.419046,1.078600,67.138222,67.673439
0.0599450,0.393176,0.941085,0.450408,1.114942,66.173141,67.325294
0.0699660,0.394275,0.935960,0.511056,1.136948,63.288517,67.156662
0.0800360,0.396959,0.915581,0.554742,1.141755,60.930637,66.560379
0.0899280,0.402694,0.953410,0.507639,1.152758,63.872555,67.102119
0.0999550,0.358886,0.945966,0.475057,1.117734,64.848190,69.223953
0.1111980,0.321545,0.908991,0.446869,1.062708,65.133835,70.519341
0.1200250,0.316054,0.915093,0.439547,1.063243,65.581268,70.946144
0.1303710,0.290550,0.959755,0.413189,1.084562,67.606026,73.157173
0.1401450,0.250159,0.964148,0.383902,1.067493,68.922562,75.454727
0.1503510,0.211110,0.938522,0.357544,1.026269,69.611015,77.322983
0.1602690,0.190365,0.902402,0.334725,0.981126,70.052216,78.087914
0.1702060,0.197076,0.887514,0.331308,0.967618,69.977142,77.480370
0.1801980,0.220506,0.891053,0.343145,0.979973,69.503067,76.100464
0.1906400,0.240762,0.892883,0.360717,0.992635,68.691277,74.909332
0.2012890,0.250647,0.882389,0.374506,0.990802,67.791229,74.142548
0.2106060,0.260287,0.864207,0.390248,0.983308,66.617226,73.238426
0.2199790,0.271758,0.853712,0.405257,0.983316,65.661095,72.342438
0.2304690,0.281398,0.852858,0.417338,0.990314,65.075760,71.739845
0.2399630,0.284205,0.861034,0.416484,0.997803,65.329407,71.733307
0.2501740,0.284693,0.868112,0.405623,0.999599,66.059616,71.843361
0.2602590,0.279079,0.870430,0.394763,0.995676,66.641891,72.222984
0.2705500,0.273710,0.869210,0.388905,0.990803,66.888901,72.521027
0.2806790,0.272368,0.872627,0.386221,0.992385,67.096252,72.665596
0.2902820,0.272856,0.877142,0.386343,0.996538,67.189491,72.720444
0.2999540,0.273222,0.875799,0.390126,0.996932,66.962952,72.673706
0.3099890,0.273466,0.871162,0.396959,0.995632,66.503036,72.572433
0.3203570,0.274808,0.866403,0.405745,0.995391,65.944344,72.401855
0.3307620,0.279201,0.867868,0.414287,1.001390,65.561752,72.166512
0.3400630,0.286889,0.870064,0.419046,1.007431,65.420502,71.750877
0.3501940,0.294089,0.872383,0.421243,1.012416,65.412842,71.370522
0.3599810,0.296896,0.872017,0.421853,1.013173,65.394501,71.197823
0.3699860,0.294943,0.873847,0.421365,1.013976,65.445610,71.349297
0.3800520,0.288598,0.876288,0.420267,1.013801,65.509308,71.771149
0.3900110,0.281154,0.877996,0.421853,1.013846,65.411919,72.243774
0.4002540,0.273832,0.880925,0.421487,1.014231,65.444595,72.732330
0.4105680,0.268463,0.882145,0.419046,1.012843,65.560478,73.073433
0.4200440,0.263948,0.879704,0.418192,1.009174,65.519073,73.298569
