Keuwl Accelerometer Data File
2019-06-26 17-28-07

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,3.957615,8.396465,2.477999,9.607489,75.053108,64.763481
0.0098970,4.006697,8.447941,2.525883,9.685113,74.882431,64.625908
0.0198530,4.054581,8.601170,2.410961,9.809815,75.772636,64.760864
0.0298890,4.079720,8.825027,2.317587,9.994821,76.592293,65.189384
0.0398740,4.033033,8.963891,2.317587,10.098907,76.733017,65.776070
0.0499850,3.937265,8.936357,2.354697,10.045155,76.443077,66.222214
0.0600540,3.930082,8.906430,2.460042,10.041009,75.818192,66.189888
0.0700150,4.127604,8.916007,2.637213,10.172865,74.975029,65.158546
0.0799680,4.362236,8.987833,2.786851,10.371922,74.413567,64.110428
0.0899610,4.475960,8.974665,2.800019,10.412441,74.400528,63.493061
0.1012100,4.436456,9.107543,2.738967,10.494352,74.870926,64.028412
0.1101780,4.011485,8.835801,2.646790,10.058275,74.743210,65.581779
0.1202260,3.539827,8.329428,2.667141,9.435220,73.579826,66.975555
0.1304050,3.465607,8.233660,2.658761,9.320546,73.425720,67.173424
0.1405870,3.642778,8.352173,2.632425,9.484633,73.886185,66.435707
0.1505590,3.895366,8.522161,2.592921,9.722363,74.532211,65.435486
0.1603660,4.181473,8.694544,2.574964,9.985502,75.056274,64.315666
0.1707750,4.322731,8.754398,2.516306,10.082524,75.547874,63.720844
0.1804070,4.230555,8.644265,2.501941,9.943873,75.427414,63.922600
0.1899960,4.174291,8.615535,2.501941,9.895041,75.353897,64.149467
0.2008190,4.066552,8.567651,2.421735,9.788069,75.675278,64.609100
0.2102920,3.934870,8.486248,2.396596,9.656257,75.629509,65.123970
0.2200520,3.866636,8.474277,2.342726,9.604822,75.882484,65.473778
0.2301040,3.853468,8.506598,2.248155,9.605500,76.464447,65.629593
0.2402280,3.833117,8.528147,2.169147,9.598295,76.938728,65.797676
0.2504320,3.865439,8.550891,2.194286,9.637129,76.838844,65.674606
0.2603510,3.963601,8.614338,2.188300,9.731681,77.005142,65.292053
0.2702540,4.011485,8.615535,2.201468,9.755302,76.957787,65.032806
0.2800810,4.076128,8.652645,2.269703,9.830292,76.650604,64.775597
0.2901750,4.134786,8.689755,2.303222,9.895107,76.540161,64.553818
0.3008150,4.162320,8.668207,2.286463,9.883858,76.624435,64.350510
0.3102390,4.167108,8.621520,2.305616,9.849429,76.462234,64.203758
0.3200620,4.247314,8.632295,2.347515,9.902879,76.287285,63.801613
0.3301250,4.280833,8.599973,2.363077,9.892886,76.180359,63.537125
0.3400950,4.292804,8.571242,2.383428,9.878010,76.037529,63.396553
0.3500380,4.329914,8.585608,2.398990,9.910397,75.991371,63.237171
0.3606980,4.313154,8.562862,2.369063,9.876151,76.120712,63.265388
0.3700950,4.277241,8.555679,2.334347,9.845995,76.285385,63.438156
0.3799940,4.201824,8.536526,2.347515,9.799919,76.140350,63.792801
0.3900920,4.175488,8.529344,2.366668,9.787008,76.006172,63.916222
0.4005840,4.247314,8.559271,2.353500,9.840719,76.163071,63.608299
0.4100870,4.396951,8.667010,2.317587,9.991069,76.587158,63.100388
0.4202100,4.380192,8.658630,2.321178,9.977265,76.547050,63.166256
0.4301950,4.364630,8.670602,2.312799,9.978896,76.598755,63.280113
0.4400780,4.328717,8.658630,2.278083,9.944815,76.757530,63.438118
0.4500360,4.283227,8.629900,2.282871,9.901147,76.669586,63.603691
0.4600580,4.303577,8.653842,2.291251,9.932754,76.663109,63.558727
0.4701540,4.323928,8.672996,2.322376,9.965472,76.523758,63.501415
0.4800380,4.357447,8.710106,2.305616,10.008454,76.681328,63.422352
0.4900880,4.387374,8.744822,2.330755,10.057504,76.600296,63.356567
0.5015190,4.410120,8.729259,2.323573,10.052269,76.635269,63.196583
0.5099530,4.414908,8.708909,2.327164,10.037539,76.594215,63.117657
0.5199170,4.405331,8.687361,2.346318,10.019101,76.456444,63.110588
0.5300190,4.389769,8.649054,2.331953,9.975680,76.481239,63.090237
0.5400780,4.386178,8.625112,2.353500,9.958417,76.329803,63.045036
0.5500670,4.381389,8.613141,2.325967,9.939462,76.466530,63.038170
0.5599340,4.370615,8.614338,2.305616,9.931010,76.575531,63.098351
0.5703160,4.357447,8.621520,2.296039,9.929236,76.629898,63.187271
0.5799780,4.340688,8.638280,2.288857,9.934803,76.680099,63.320724
0.5902070,4.307169,8.609550,2.264915,9.889686,76.760742,63.422203
0.6002010,4.270059,8.573636,2.233790,9.835164,76.872261,63.524616
0.6105900,4.230555,8.561666,2.202666,9.800584,77.011917,63.704758
0.6200670,4.207809,8.542512,2.202666,9.774042,76.976028,63.776394
0.6302570,4.193444,8.507795,2.221819,9.741870,76.816582,63.761574
0.6400350,4.183867,8.465898,2.221819,9.701167,76.760269,63.701305
0.6504000,4.192247,8.447941,2.201468,9.684478,76.860703,63.607330
0.6601360,4.191050,8.488642,2.189497,9.716782,76.977623,63.723320
0.6700690,4.174291,8.549694,2.164358,9.757378,77.184189,63.976585
0.6799850,4.161122,8.611943,2.099715,9.792309,77.618210,64.211075
0.6902640,4.161122,8.633492,2.011129,9.792689,78.148811,64.267120
0.7007690,4.157531,8.627506,1.950077,9.773521,78.490723,64.270927
0.7100860,4.175488,8.601170,1.964442,9.760833,78.389488,64.105476
0.7200019,4.200627,8.547300,2.024297,9.736498,78.000206,63.827888
0.7298970,4.210204,8.505402,2.100912,9.720160,77.517601,63.664429
0.7399350,4.219780,8.489840,2.191892,9.730792,76.982231,63.570835
0.7507120,4.238934,8.519767,2.249352,9.778271,76.700821,63.547768
