Keuwl Accelerometer Data File
2019-06-26 17-45-42

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,6.373365,6.652289,-2.111686,9.451558,102.910103,46.226715
0.0081040,6.471527,6.684611,-1.801637,9.476845,100.959167,45.927914
0.0180650,6.979098,6.710948,-1.301249,9.769231,97.654472,43.877876
0.0280480,7.381324,6.677429,-0.403423,9.961663,92.320976,42.133701
0.0380400,7.890092,6.573281,0.506374,10.281925,87.177101,39.797874
0.0481100,8.443152,6.552930,1.388637,10.777571,82.597137,37.815884
0.0581340,8.889671,6.580463,1.812411,11.207747,80.693802,36.510216
0.0682580,8.918402,6.576872,2.134431,11.284899,79.097374,36.406902
0.0782180,8.532935,6.378153,2.282871,10.895105,77.905083,36.777187
0.0880560,8.250419,6.478710,2.055422,10.689614,78.914001,38.141068
0.0982730,8.149862,6.797139,1.373075,10.700780,82.627747,39.828743
0.1079770,8.031349,6.930017,0.696713,10.630763,86.242287,40.789951
0.1185560,8.013393,7.125144,0.248997,10.725864,88.669777,41.642036
0.1280080,7.887698,7.188591,0.155623,10.673136,89.164551,42.345024
0.1382000,7.460332,7.138312,-0.197522,10.327201,91.095924,43.736362
0.1484610,6.904878,6.615179,-0.134075,9.563258,90.803307,43.772491
0.1583820,7.195773,6.910863,-0.180762,9.978570,91.037971,43.842960
0.1685130,6.965930,7.492654,0.100556,10.231039,89.436859,47.086353
0.1784580,6.185420,6.726510,-0.331597,9.144141,92.078194,47.399643
0.1882910,6.226121,6.573281,-0.612916,9.074595,93.872818,46.553658
0.1983590,7.337031,6.417658,0.319626,9.752975,88.121956,41.175999
0.2081710,7.957129,6.253655,0.268151,10.124032,88.482254,38.164459
0.2183890,7.218518,6.563704,-1.240196,9.835004,97.244301,42.279839
0.2282670,6.022614,6.678626,-1.578976,9.130668,99.958282,47.956665
0.2382620,5.612009,6.545747,-1.484405,8.748995,99.768387,49.391804
0.2484450,6.098032,6.606800,-1.004368,9.046797,96.374069,47.293198
0.2587880,6.831854,6.664260,-0.474052,9.555696,92.843575,44.288540
0.2688290,7.235278,6.593631,-0.015562,9.789048,90.091087,42.343445
0.2786340,7.326257,6.563704,0.307655,9.841286,88.208549,41.857639
0.2883590,7.319075,6.586449,0.210690,9.848581,88.774185,41.984104
0.2982810,7.279570,6.616376,0.152032,9.838277,89.114571,42.267593
0.3085990,7.217321,6.600814,0.152032,9.781798,89.109451,42.445396
0.3186130,7.290344,6.563704,0.192733,9.811650,88.874451,41.997604
0.3284110,7.386112,6.587646,0.276530,9.900920,88.399536,41.729652
0.3382240,7.450756,6.633136,0.290895,9.979823,88.329689,41.677505
0.3483490,7.479486,6.663064,0.280122,10.020858,88.398155,41.696091
0.3585630,7.473501,6.628347,0.241814,9.992332,88.613304,41.570244
0.3681330,7.451953,6.647501,0.252588,9.989228,88.551064,41.734501
0.3787110,7.462727,6.713342,0.149638,10.039105,89.145950,41.974010
0.3887670,7.393295,6.700173,-0.016759,9.977646,90.096237,42.184444
0.3986190,7.258022,6.460753,-0.169988,9.718493,91.002228,41.673988
0.4082870,7.286753,6.270414,-0.138864,9.614267,90.827583,40.712734
0.4182950,7.406463,6.172252,-0.002394,9.641183,90.014229,39.806480
0.4289000,7.532158,6.135142,0.039504,9.714677,89.767006,39.163723
0.4386780,7.563283,6.198588,-0.065841,9.779063,90.385765,39.336784
0.4484440,7.491457,6.191406,-0.312443,9.723839,91.841324,39.572445
0.4587800,7.378930,5.972336,-0.515950,9.507030,93.110992,38.985916
0.4683620,7.252037,5.792771,-0.478840,9.293951,92.953285,38.617104
0.4786340,7.213730,5.732916,-0.258574,9.217977,91.607414,38.474968
0.4881640,7.347805,5.694609,-0.177171,9.297860,91.091835,37.775974
0.4985410,7.574057,5.754464,-0.307655,9.517081,91.852501,37.226105
0.5088540,7.668628,5.694609,-0.415394,9.560804,92.490150,36.597027
0.5208240,7.636306,5.675455,-0.472855,9.526152,92.845192,36.620468
0.5335390,7.426814,5.382165,-1.126472,9.240898,97.001808,35.930611
0.5480070,7.650671,5.220557,-1.200692,9.339627,97.386322,34.308292
0.5582490,7.966706,5.013458,-1.108515,9.477973,96.716515,32.182259
0.5680199,8.898050,7.677008,-0.834379,11.781678,94.061089,40.786774
0.5786940,8.544906,4.642357,-2.529474,10.048141,104.580238,28.514765
0.5881130,7.806294,3.142390,-1.289278,8.513229,98.710617,21.927034
0.5987110,7.648277,4.552575,0.114922,8.901421,89.260262,30.762878
0.6087900,8.451532,4.132392,-1.358709,9.505322,98.218124,26.056404
0.6181589,9.114726,4.197036,-1.813608,10.197182,100.244774,24.724537
0.6281970,9.095572,4.132392,-1.490391,10.100860,98.485023,24.433725
0.6382160,8.951921,4.031836,-1.504756,9.932616,98.713654,24.246220
0.6484400,8.932767,4.393360,-1.763330,10.109662,100.044922,26.189123
0.6581830,10.474632,7.539341,-3.770868,13.445409,106.287521,35.745262
0.6681230,8.943541,-0.347159,-3.550601,9.628821,111.638374,357.777069
0.6793400,8.378509,2.730587,0.386664,8.820716,87.487587,18.050982
0.6886490,9.534908,2.252944,-1.126472,9.862006,96.558830,13.294234
0.6984199,10.882844,3.387795,-2.713828,11.716583,103.392632,17.291203
0.7090300,10.836157,3.428497,-3.066972,11.772137,105.101402,17.557068
0.7187269,10.328587,3.058593,-2.893393,11.153762,105.035034,16.495543
0.7284570,11.251551,6.435614,-3.292027,13.373555,104.250366,29.768511
0.7384949,11.227609,0.343568,-5.635951,12.567465,116.644646,1.752720
0.7500660,10.092757,1.399411,-2.029086,10.389383,101.262474,7.894013
0.7583410,10.582372,1.825579,-2.029086,10.928701,100.699951,9.787833
0.7688410,11.884817,1.677138,-4.501099,12.818797,110.556610,8.032316
0.7782750,11.997345,0.968455,-5.487510,13.228263,114.508751,4.615047
0.7887909,13.328521,-0.709881,-6.599617,14.889874,116.310059,356.951294
0.7983100,13.480553,-0.026336,-4.996699,14.376821,110.337685,359.888062
0.8081280,13.724761,0.413000,-5.050569,14.630375,110.194687,1.723601
0.8183150,14.132973,-0.137667,-6.817489,15.691974,115.750755,359.441925
0.8288880,14.449007,-1.155202,-8.599973,16.854311,120.680725,355.428894
0.8385070,15.085865,-2.012326,-10.605117,18.549967,124.869240,352.402069
0.8492770,16.166847,-2.269703,-12.078748,20.307995,126.496803,352.008331
0.8583740,17.226282,-2.967613,-12.581530,21.537094,125.745049,350.225464
0.8693550,18.114531,-3.448848,-11.968615,21.983597,122.985985,349.220398
0.8790590,19.650410,-3.623624,-11.692084,23.151115,120.333565,349.551788
0.8883870,22.194250,-3.816358,-13.703214,26.361475,121.320160,350.243256
0.8984880,24.612394,-3.939659,-16.760609,30.036793,123.917778,350.905914
0.9091330,25.657463,-4.661511,-17.767370,31.554945,124.267776,349.702667
0.9184769,23.886950,-3.541024,-12.746730,27.305758,117.827728,351.567841
0.9289100,22.121227,-2.007538,-6.642713,23.184143,106.649704,354.814514
0.9387509,21.461624,-4.127604,-7.771579,23.195601,109.575294,349.113525
0.9484300,21.255722,-5.412093,-11.648989,24.835365,117.972542,345.714996
0.9583380,22.501905,-4.541800,-14.602236,27.206413,122.460655,348.588684
0.9682419,24.049757,-3.057395,-13.558364,27.777107,119.216621,352.754974
0.9788690,25.823860,-1.551443,-11.501745,28.311993,113.969475,356.561920
0.9884570,27.332207,0.269348,-13.169307,30.340612,115.724785,0.564608
0.9982280,26.466703,1.977611,-15.170859,30.570448,119.752800,4.273240
1.0086540,24.945187,6.246472,-16.733076,30.680231,123.052177,14.058239
1.0183829,22.090101,12.490550,-11.583148,27.895443,114.534081,29.485405
1.0285980,17.044321,21.687876,-8.658630,28.910978,107.427139,51.836491
1.0383940,7.052121,34.338837,-5.011064,35.411846,98.135124,78.394600
1.0480700,-4.551377,39.221813,-2.846706,39.587490,94.123657,96.619110
1.0581590,-19.310434,32.179268,-22.208614,43.607578,120.616104,120.967522
1.0685459,-36.486435,13.956999,-23.144749,45.406353,120.645508,159.066864
1.0789809,-31.908724,2.729390,-5.130774,32.433640,99.102028,175.110962
1.0885099,-15.704766,3.102885,6.220136,17.174332,68.766090,168.823669
1.0983069,-10.249578,14.614207,8.538920,19.787422,64.435127,125.043648
1.1084960,-23.483528,10.649409,14.692019,29.677288,60.326336,155.606461
1.1183170,-25.401283,-0.727837,6.782773,26.301350,75.055283,181.641281
1.1281620,-7.411252,-6.856994,-4.177882,10.927018,112.478966,222.775436
1.1387550,10.740389,-11.141418,-10.933122,18.947830,125.240646,313.950043
1.1483910,21.881807,-10.036493,-4.295198,24.453903,100.116180,335.360565
1.1590279,21.916523,-5.926847,5.528212,23.367126,76.315178,344.867554
1.1684430,15.524004,-3.068170,8.949526,18.179724,60.509407,348.820129
1.1783069,10.645818,-2.163161,11.741165,15.995864,42.776157,348.514252
1.1882910,8.179790,-3.444059,11.311406,14.377706,38.118813,337.166718
1.1981850,5.015852,-5.790377,7.169437,10.492286,46.897507,310.900391
1.2082429,0.556652,-7.697359,5.131971,9.268026,56.376808,274.136261
1.2184550,-3.627216,-7.791929,3.709816,9.361281,66.653328,245.037582
1.2282619,-5.518635,-6.631939,1.861492,8.826273,77.824692,230.235138
1.2382499,-4.720169,-5.955577,-0.039504,7.599371,90.297844,231.600967
1.2482619,-2.363077,-6.088455,-0.202310,6.534091,91.774292,248.787552
1.2581830,0.337582,-6.811504,0.626084,6.848542,84.754776,272.837280
1.2682680,4.499902,-7.117962,1.277307,8.517395,81.375130,302.300659
1.2786399,5.737704,-6.447585,2.139219,8.892067,76.079453,311.665863
1.2890900,6.596025,-6.190208,3.484761,9.693802,68.931526,316.817871
1.2983509,6.989872,-6.785168,4.511873,10.735633,65.148315,315.851379
1.3087989,6.804321,-7.546524,4.735731,11.210528,65.011520,312.039398
1.3183000,6.461950,-7.611167,4.259285,10.854869,66.897034,310.331573
1.3281250,6.436811,-6.880936,3.715801,10.128524,68.477600,313.089996
1.3381780,6.949171,-6.127959,3.087323,9.765983,71.570938,318.593323
