Keuwl Accelerometer Data File
2019-06-26 17-40-32

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,1.045069,9.355343,0.440533,9.423836,87.320633,83.626015
0.0096644,1.713051,9.028535,0.972046,9.240880,83.961899,79.256554
0.0195710,3.011906,9.194932,0.945710,9.721766,84.417580,71.863197
0.0295044,3.818752,9.453506,1.028310,10.247393,84.240768,68.003708
0.0394710,4.170700,9.645041,1.244985,10.581661,83.243217,66.615425
0.0494569,4.339490,10.399215,1.233014,11.335570,83.755363,67.349701
0.0594813,3.869030,10.054450,1.547851,10.883804,81.823898,68.952888
0.0695485,3.512294,9.325416,1.974019,10.158560,78.794952,69.361786
0.0795206,3.222595,8.634688,2.264915,9.490669,76.193329,69.533669
0.0894747,3.144784,8.401254,2.296039,9.259726,75.643188,69.477959
0.0995717,3.363853,8.975863,2.008735,9.793704,78.164368,69.455681
0.1095737,3.955221,9.472659,1.801637,10.422137,80.045486,67.337479
0.1195592,4.753687,9.781511,2.197877,11.095322,78.574684,64.080849
0.1294869,5.471948,10.077195,2.761712,11.794877,76.458771,61.497902
0.1394608,5.631162,9.740809,3.251326,11.711724,73.882217,59.967793
0.1494183,5.046977,9.138668,3.628413,11.052267,70.834633,61.089615
0.1595010,4.292804,8.614338,3.318364,10.180694,70.977058,63.511436
0.1695413,3.456030,8.022970,3.189077,9.299592,69.944725,66.695221
0.1795905,3.180697,8.301894,3.313575,9.487785,69.558769,69.036713
0.1896201,2.498349,9.074024,2.243367,9.675348,76.593147,74.606178
0.1995284,2.238579,9.312247,1.477222,9.690787,81.231895,76.483101
0.2095986,1.674744,8.959103,1.423353,9.224761,81.123970,79.411781
0.2195401,2.604892,9.519346,1.513135,9.984638,81.283447,74.696121
0.2296354,3.007117,9.567230,1.440112,10.131563,81.828232,72.551323
0.2396396,2.979584,9.909601,1.180341,10.414957,83.492607,73.265205
0.2495921,2.655170,10.041282,1.106121,10.445131,83.921082,75.188538
0.2596839,2.676718,9.914390,1.322796,10.354214,82.660156,74.891327
0.2698103,2.685097,9.613917,2.182315,10.217615,77.667557,74.395340
0.2797225,2.968810,9.459491,1.580173,10.039559,80.944290,72.575813
0.2896276,3.070564,9.446322,0.906205,9.974095,84.787155,71.993042
0.2996486,2.888604,9.396045,0.940921,9.874969,84.532364,72.911125
0.3095767,2.570175,9.293094,1.072602,9.701436,83.652336,74.540237
0.3195657,2.272097,9.160215,1.149217,9.507506,83.057411,76.069511
0.3295667,2.098518,9.038112,1.227028,9.359319,82.466705,76.928368
0.3395137,2.106898,8.985439,1.302446,9.320596,81.967285,76.803734
0.3495552,2.245761,8.985439,1.362301,9.361486,81.632500,75.967346
0.3597035,2.410961,9.048885,1.406593,9.469613,81.457817,75.080849
0.3696421,2.493561,9.126697,1.431733,9.568924,81.394913,74.718811
